(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3105]. Recommendation = [0.0, 1.2729], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2914]. Recommendation = [0.0, 1.2729], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3648]. Recommendation = [0.0, 1.2729], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3339]. Recommendation = [0.0, 1.2729], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.4417]. Recommendation = [0.0, 1.2729], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2820]. Recommendation = [0.0, 1.2729], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3971]. Recommendation = [0.0, 1.2729], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.5240]. Recommendation = [0.0, 1.2729], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2987]. Recommendation = [0.0, 1.2729], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2783]. Recommendation = [0.0, 1.2729], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3224]. Recommendation = [0.0, 1.2729], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2848]. Recommendation = [0.0, 1.2729], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3472]. Recommendation = [0.0, 1.2729], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3032]. Recommendation = [0.0, 1.2729], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.4786]. Recommendation = [0.0, 1.2729], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2691]. Recommendation = [0.0, 1.2729], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2659]. Recommendation = [0.0, 1.2729], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2605]. Recommendation = [0.0, 1.2729], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.5763]. Recommendation = [0.0, 1.2729], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2566]. Recommendation = [0.0, 1.2729], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.3794]. Recommendation = [0.0, 1.2729], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2496]. Recommendation = [0.0, 1.2729], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2552]. Recommendation = [0.0, 1.2729], Current Cost = 153.31, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2455]. Recommendation = [0.0, 1.2729], Current Cost = 156.85, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.4173]. Recommendation = [0.0, 1.2729], Current Cost = 160.39, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2413]. Recommendation = [0.0, 1.2729], Current Cost = 163.93, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2359]. Recommendation = [0.0, 1.2729], Current Cost = 167.47, Rho = 1.000
(iter 10) [0.0, 1.2729] = 113.2679, sampling [1.0, 1.2381]. Recommendation = [0.0, 1.2729], Current Cost = 171.01, Rho = 1.000
