(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.1948]. Recommendation = [0.0, 1.1918], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.1963]. Recommendation = [0.0, 1.1918], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2003]. Recommendation = [0.0, 1.1918], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2071]. Recommendation = [0.0, 1.1918], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2104]. Recommendation = [0.0, 1.1918], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2166]. Recommendation = [0.0, 1.1918], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2126]. Recommendation = [0.0, 1.1918], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2225]. Recommendation = [0.0, 1.1918], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2306]. Recommendation = [0.0, 1.1918], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.2262]. Recommendation = [0.0, 1.1918], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1918] = 113.2924, sampling [0.0, 1.1859]. Recommendation = [0.0, 1.1918], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.1859] = 113.2936, sampling [0.0, 1.1826]. Recommendation = [0.0, 1.1859], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.1826] = 113.2942, sampling [0.0, 1.1786]. Recommendation = [0.0, 1.1826], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.1786] = 113.2950, sampling [0.0, 1.1733]. Recommendation = [0.0, 1.1786], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.1733] = 113.2958, sampling [0.0, 1.1701]. Recommendation = [0.0, 1.1733], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.1701] = 113.2963, sampling [0.0, 1.1645]. Recommendation = [0.0, 1.1701], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1645] = 113.2971, sampling [0.0, 1.1600]. Recommendation = [0.0, 1.1645], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1600] = 113.2976, sampling [0.0, 1.1590]. Recommendation = [0.0, 1.1600], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.1590] = 113.2978, sampling [0.0, 1.1543]. Recommendation = [0.0, 1.1600], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.1543] = 113.2983, sampling [0.0, 1.1509]. Recommendation = [0.0, 1.1543], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1509] = 113.2986, sampling [0.0, 1.1452]. Recommendation = [0.0, 1.1509], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1452] = 113.2990, sampling [0.0, 1.1438]. Recommendation = [0.0, 1.1452], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1438] = 113.2991, sampling [0.0, 1.1382]. Recommendation = [0.0, 1.1452], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.1382] = 113.2994, sampling [0.0, 1.1333]. Recommendation = [0.0, 1.1382], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.1333] = 113.2995, sampling [0.0, 1.1316]. Recommendation = [0.0, 1.1333], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1269]. Recommendation = [0.0, 1.1333], Current Cost = 346.42, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1221]. Recommendation = [0.0, 1.1316], Current Cost = 357.97, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1190]. Recommendation = [0.0, 1.1316], Current Cost = 369.52, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1138]. Recommendation = [0.0, 1.1316], Current Cost = 381.07, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1102]. Recommendation = [0.0, 1.1316], Current Cost = 392.61, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1073]. Recommendation = [0.0, 1.1316], Current Cost = 404.16, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.1035]. Recommendation = [0.0, 1.1316], Current Cost = 415.71, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0989]. Recommendation = [0.0, 1.1316], Current Cost = 427.26, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0922]. Recommendation = [0.0, 1.1316], Current Cost = 438.80, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0901]. Recommendation = [0.0, 1.1316], Current Cost = 450.35, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0865]. Recommendation = [0.0, 1.1316], Current Cost = 461.90, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0837]. Recommendation = [0.0, 1.1316], Current Cost = 473.45, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0793]. Recommendation = [0.0, 1.1316], Current Cost = 484.99, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0730]. Recommendation = [0.0, 1.1316], Current Cost = 496.54, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0698]. Recommendation = [0.0, 1.1316], Current Cost = 508.09, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2403]. Recommendation = [0.0, 1.1316], Current Cost = 519.64, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0661]. Recommendation = [0.0, 1.1316], Current Cost = 531.18, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2540]. Recommendation = [0.0, 1.1316], Current Cost = 542.73, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2477]. Recommendation = [0.0, 1.1316], Current Cost = 554.28, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0640]. Recommendation = [0.0, 1.1316], Current Cost = 565.83, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0581]. Recommendation = [0.0, 1.1316], Current Cost = 577.37, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2702]. Recommendation = [0.0, 1.1316], Current Cost = 588.92, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0545]. Recommendation = [0.0, 1.1316], Current Cost = 600.47, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2610]. Recommendation = [0.0, 1.1316], Current Cost = 612.02, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2916]. Recommendation = [0.0, 1.1316], Current Cost = 623.56, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2328]. Recommendation = [0.0, 1.1316], Current Cost = 635.11, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.0484]. Recommendation = [0.0, 1.1316], Current Cost = 646.66, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.2790]. Recommendation = [0.0, 1.1316], Current Cost = 658.21, Rho = -1.230
(iter 29) [0.0, 1.1316] = 113.2995, sampling [0.0, 1.3189]. Recommendation = [0.0, 1.1316], Current Cost = 669.75, Rho = -1.230
