(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1720]. Recommendation = [0.0, 1.1646], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1618]. Recommendation = [0.0, 1.1646], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.1791]. Recommendation = [0.0, 1.1646], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1791]. Recommendation = [0.0, 1.1646], Current Cost = 94.06, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1734]. Recommendation = [0.0, 1.1646], Current Cost = 97.60, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1849]. Recommendation = [0.0, 1.1646], Current Cost = 101.14, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1804]. Recommendation = [0.0, 1.1646], Current Cost = 104.68, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.1720]. Recommendation = [0.0, 1.1646], Current Cost = 108.22, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1950]. Recommendation = [0.0, 1.1646], Current Cost = 119.77, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.1916]. Recommendation = [0.0, 1.1646], Current Cost = 123.31, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.2035]. Recommendation = [0.0, 1.1646], Current Cost = 134.86, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [1.0, 1.1916]. Recommendation = [0.0, 1.1646], Current Cost = 146.40, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.2198]. Recommendation = [0.0, 1.1646], Current Cost = 149.94, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.2110]. Recommendation = [0.0, 1.1646], Current Cost = 161.49, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.1964]. Recommendation = [0.0, 1.1646], Current Cost = 173.04, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.1849]. Recommendation = [0.0, 1.1646], Current Cost = 184.59, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.2395]. Recommendation = [0.0, 1.1646], Current Cost = 196.13, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.2307]. Recommendation = [0.0, 1.1646], Current Cost = 207.68, Rho = 1.000
(iter 10) [0.0, 1.1646] = 113.2971, sampling [0.0, 1.1585]. Recommendation = [0.0, 1.1646], Current Cost = 219.23, Rho = 1.000
(iter 28) [0.0, 1.1585] = 113.2979, sampling [1.0, 1.1585]. Recommendation = [0.0, 1.1585], Current Cost = 230.78, Rho = 1.000
(iter 28) [0.0, 1.1585] = 113.2979, sampling [1.0, 1.1546]. Recommendation = [0.0, 1.1585], Current Cost = 234.31, Rho = 1.000
(iter 28) [0.0, 1.1585] = 113.2979, sampling [0.0, 1.1618]. Recommendation = [0.0, 1.1585], Current Cost = 237.85, Rho = 1.000
(iter 28) [0.0, 1.1585] = 113.2979, sampling [0.0, 1.1546]. Recommendation = [0.0, 1.1585], Current Cost = 249.40, Rho = 1.000
(iter 32) [0.0, 1.1546] = 113.2983, sampling [1.0, 1.1508]. Recommendation = [0.0, 1.1546], Current Cost = 260.95, Rho = 1.000
(iter 32) [0.0, 1.1546] = 113.2983, sampling [0.0, 1.1508]. Recommendation = [0.0, 1.1546], Current Cost = 264.49, Rho = 1.000
(iter 34) [0.0, 1.1508] = 113.2986, sampling [1.0, 1.1464]. Recommendation = [0.0, 1.1508], Current Cost = 276.04, Rho = 1.000
(iter 34) [0.0, 1.1508] = 113.2986, sampling [0.0, 1.1464]. Recommendation = [0.0, 1.1508], Current Cost = 279.58, Rho = 1.000
(iter 36) [0.0, 1.1464] = 113.2989, sampling [1.0, 1.1429]. Recommendation = [0.0, 1.1464], Current Cost = 291.12, Rho = 1.000
(iter 36) [0.0, 1.1464] = 113.2989, sampling [0.0, 1.1429]. Recommendation = [0.0, 1.1464], Current Cost = 294.66, Rho = 1.000
(iter 38) [0.0, 1.1429] = 113.2992, sampling [1.0, 1.1367]. Recommendation = [0.0, 1.1429], Current Cost = 306.21, Rho = 1.000
(iter 38) [0.0, 1.1429] = 113.2992, sampling [0.0, 1.1367]. Recommendation = [0.0, 1.1429], Current Cost = 309.75, Rho = 1.000
(iter 40) [0.0, 1.1367] = 113.2994, sampling [1.0, 1.1322]. Recommendation = [0.0, 1.1367], Current Cost = 321.30, Rho = 1.000
(iter 40) [0.0, 1.1367] = 113.2994, sampling [0.0, 1.1314]. Recommendation = [0.0, 1.1367], Current Cost = 324.84, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1314]. Recommendation = [0.0, 1.1322], Current Cost = 336.39, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1259]. Recommendation = [0.0, 1.1314], Current Cost = 339.92, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1259]. Recommendation = [0.0, 1.1314], Current Cost = 343.46, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1220]. Recommendation = [0.0, 1.1314], Current Cost = 355.01, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1220]. Recommendation = [0.0, 1.1314], Current Cost = 358.55, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1187]. Recommendation = [0.0, 1.1314], Current Cost = 370.10, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1187]. Recommendation = [0.0, 1.1314], Current Cost = 373.64, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1139]. Recommendation = [0.0, 1.1314], Current Cost = 385.19, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1139]. Recommendation = [0.0, 1.1314], Current Cost = 388.73, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1101]. Recommendation = [0.0, 1.1314], Current Cost = 400.27, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1101]. Recommendation = [0.0, 1.1314], Current Cost = 403.81, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1055]. Recommendation = [0.0, 1.1314], Current Cost = 415.36, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1055]. Recommendation = [0.0, 1.1314], Current Cost = 418.90, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1027]. Recommendation = [0.0, 1.1314], Current Cost = 430.45, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.0990]. Recommendation = [0.0, 1.1314], Current Cost = 433.99, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.0990]. Recommendation = [0.0, 1.1314], Current Cost = 445.53, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.0931]. Recommendation = [0.0, 1.1314], Current Cost = 449.07, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1027]. Recommendation = [0.0, 1.1314], Current Cost = 452.61, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.1322]. Recommendation = [0.0, 1.1314], Current Cost = 464.16, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.0931]. Recommendation = [0.0, 1.1314], Current Cost = 475.71, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.0900]. Recommendation = [0.0, 1.1314], Current Cost = 487.26, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.0874]. Recommendation = [0.0, 1.1314], Current Cost = 490.80, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.0874]. Recommendation = [0.0, 1.1314], Current Cost = 502.34, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.0811]. Recommendation = [0.0, 1.1314], Current Cost = 505.88, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.2639]. Recommendation = [0.0, 1.1314], Current Cost = 509.42, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.2500]. Recommendation = [0.0, 1.1314], Current Cost = 520.97, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.0811]. Recommendation = [0.0, 1.1314], Current Cost = 532.52, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.0767]. Recommendation = [0.0, 1.1314], Current Cost = 544.07, Rho = 1.000
(iter 42) [0.0, 1.1314] = 113.2995, sampling [0.0, 1.2939]. Recommendation = [0.0, 1.1314], Current Cost = 547.60, Rho = 1.000
