(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3035]. Recommendation = [0.0, 1.2750], Current Cost = 75.44, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2852]. Recommendation = [0.0, 1.2750], Current Cost = 78.98, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3434]. Recommendation = [0.0, 1.2750], Current Cost = 82.51, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3193]. Recommendation = [0.0, 1.2750], Current Cost = 86.05, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2938]. Recommendation = [0.0, 1.2750], Current Cost = 89.59, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3869]. Recommendation = [0.0, 1.2750], Current Cost = 93.13, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2801]. Recommendation = [0.0, 1.2750], Current Cost = 96.67, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3603]. Recommendation = [0.0, 1.2750], Current Cost = 100.21, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3116]. Recommendation = [0.0, 1.2750], Current Cost = 103.75, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2782]. Recommendation = [0.0, 1.2750], Current Cost = 107.29, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.3312]. Recommendation = [0.0, 1.2750], Current Cost = 110.83, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.4279]. Recommendation = [0.0, 1.2750], Current Cost = 114.37, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2916]. Recommendation = [0.0, 1.2750], Current Cost = 117.91, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2964]. Recommendation = [0.0, 1.2750], Current Cost = 121.45, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2712]. Recommendation = [0.0, 1.2750], Current Cost = 124.99, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2651]. Recommendation = [0.0, 1.2712], Current Cost = 128.53, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2622]. Recommendation = [0.0, 1.2651], Current Cost = 132.07, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2578]. Recommendation = [0.0, 1.2622], Current Cost = 135.61, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2524]. Recommendation = [0.0, 1.2578], Current Cost = 139.15, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2503]. Recommendation = [0.0, 1.2524], Current Cost = 142.69, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2452]. Recommendation = [0.0, 1.2503], Current Cost = 146.23, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2421]. Recommendation = [0.0, 1.2452], Current Cost = 149.77, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2368]. Recommendation = [0.0, 1.2421], Current Cost = 153.31, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2352]. Recommendation = [0.0, 1.2368], Current Cost = 156.85, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2280]. Recommendation = [0.0, 1.2352], Current Cost = 160.39, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2267]. Recommendation = [0.0, 1.2280], Current Cost = 163.93, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2206]. Recommendation = [0.0, 1.2267], Current Cost = 167.47, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2167]. Recommendation = [0.0, 1.2206], Current Cost = 171.01, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2145]. Recommendation = [0.0, 1.2167], Current Cost = 174.55, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2114]. Recommendation = [0.0, 1.2145], Current Cost = 178.08, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2061]. Recommendation = [0.0, 1.2114], Current Cost = 181.62, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.2026]. Recommendation = [0.0, 1.2061], Current Cost = 185.16, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1994]. Recommendation = [0.0, 1.2026], Current Cost = 188.70, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1952]. Recommendation = [0.0, 1.1994], Current Cost = 192.24, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1885]. Recommendation = [0.0, 1.1952], Current Cost = 195.78, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1862]. Recommendation = [0.0, 1.1885], Current Cost = 199.32, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1837]. Recommendation = [0.0, 1.1862], Current Cost = 202.86, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1783]. Recommendation = [0.0, 1.1837], Current Cost = 206.40, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1748]. Recommendation = [0.0, 1.1783], Current Cost = 209.94, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1717]. Recommendation = [0.0, 1.1748], Current Cost = 213.48, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1665]. Recommendation = [0.0, 1.1717], Current Cost = 217.02, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1608]. Recommendation = [0.0, 1.1665], Current Cost = 220.56, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1584]. Recommendation = [0.0, 1.1608], Current Cost = 224.10, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1554]. Recommendation = [0.0, 1.1584], Current Cost = 227.64, Rho = 0.996
(iter 10) [0.0, 1.2750] = 113.2671, sampling [1.0, 1.1491]. Recommendation = [0.0, 1.1554], Current Cost = 231.18, Rho = 0.996
