(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2678]. Recommendation = [0.0, 1.2627], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2755]. Recommendation = [0.0, 1.2627], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2716]. Recommendation = [0.0, 1.2627], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2855]. Recommendation = [0.0, 1.2627], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2798]. Recommendation = [0.0, 1.2627], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2571]. Recommendation = [0.0, 1.2627], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2537]. Recommendation = [0.0, 1.2571], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2488]. Recommendation = [0.0, 1.2537], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2462]. Recommendation = [0.0, 1.2488], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2434]. Recommendation = [0.0, 1.2462], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2391]. Recommendation = [0.0, 1.2434], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2321]. Recommendation = [0.0, 1.2391], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2285]. Recommendation = [0.0, 1.2321], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2219]. Recommendation = [0.0, 1.2285], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2170]. Recommendation = [0.0, 1.2219], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2126]. Recommendation = [0.0, 1.2170], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2089]. Recommendation = [0.0, 1.2126], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2074]. Recommendation = [0.0, 1.2089], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.2019]. Recommendation = [0.0, 1.2074], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.1969]. Recommendation = [0.0, 1.2019], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.1947]. Recommendation = [0.0, 1.1969], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.1904]. Recommendation = [0.0, 1.1947], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.2627] = 113.2715, sampling [1.0, 1.1844]. Recommendation = [0.0, 1.1904], Current Cost = 153.31, Rho = 0.994
