(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2033]. Recommendation = [0.0, 1.1960], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2086]. Recommendation = [0.0, 1.1960], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2194]. Recommendation = [0.0, 1.1960], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2125]. Recommendation = [0.0, 1.1960], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2044]. Recommendation = [0.0, 1.1960], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2320]. Recommendation = [0.0, 1.1960], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2252]. Recommendation = [0.0, 1.1960], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.2451]. Recommendation = [0.0, 1.1960], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1960] = 113.2913, sampling [0.0, 1.1925]. Recommendation = [0.0, 1.1960], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.1925] = 113.2922, sampling [0.0, 1.1916]. Recommendation = [0.0, 1.1925], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.1916] = 113.2924, sampling [0.0, 1.1868]. Recommendation = [0.0, 1.1916], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.1868] = 113.2935, sampling [0.0, 1.1805]. Recommendation = [0.0, 1.1868], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.1805] = 113.2946, sampling [0.0, 1.1798]. Recommendation = [0.0, 1.1805], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.1798] = 113.2948, sampling [0.0, 1.1741]. Recommendation = [0.0, 1.1798], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.1741] = 113.2956, sampling [0.0, 1.1715]. Recommendation = [0.0, 1.1741], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.1715] = 113.2961, sampling [0.0, 1.1657]. Recommendation = [0.0, 1.1715], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1657] = 113.2970, sampling [0.0, 1.1601]. Recommendation = [0.0, 1.1657], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1601] = 113.2976, sampling [0.0, 1.1582]. Recommendation = [0.0, 1.1601], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.1582] = 113.2979, sampling [0.0, 1.1527]. Recommendation = [0.0, 1.1582], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.1527] = 113.2985, sampling [0.0, 1.1500]. Recommendation = [0.0, 1.1527], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1500] = 113.2986, sampling [0.0, 1.1479]. Recommendation = [0.0, 1.1500], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1479] = 113.2989, sampling [0.0, 1.1434]. Recommendation = [0.0, 1.1479], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1434] = 113.2991, sampling [0.0, 1.1383]. Recommendation = [0.0, 1.1434], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.1383] = 113.2994, sampling [0.0, 1.1354]. Recommendation = [0.0, 1.1383], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.1354] = 113.2995, sampling [0.0, 1.1303]. Recommendation = [0.0, 1.1383], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1259]. Recommendation = [0.0, 1.1354], Current Cost = 346.42, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1215]. Recommendation = [0.0, 1.1303], Current Cost = 357.97, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1164]. Recommendation = [0.0, 1.1303], Current Cost = 369.52, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1129]. Recommendation = [0.0, 1.1303], Current Cost = 381.07, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1096]. Recommendation = [0.0, 1.1303], Current Cost = 392.61, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1051]. Recommendation = [0.0, 1.1303], Current Cost = 404.16, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.1001]. Recommendation = [0.0, 1.1303], Current Cost = 415.71, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0986]. Recommendation = [0.0, 1.1303], Current Cost = 427.26, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0935]. Recommendation = [0.0, 1.1303], Current Cost = 438.80, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0916]. Recommendation = [0.0, 1.1303], Current Cost = 450.35, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0864]. Recommendation = [0.0, 1.1303], Current Cost = 461.90, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0840]. Recommendation = [0.0, 1.1303], Current Cost = 473.45, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0790]. Recommendation = [0.0, 1.1303], Current Cost = 484.99, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.2709]. Recommendation = [0.0, 1.1303], Current Cost = 496.54, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0724]. Recommendation = [0.0, 1.1303], Current Cost = 508.09, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0646]. Recommendation = [0.0, 1.1303], Current Cost = 519.64, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0705]. Recommendation = [0.0, 1.1303], Current Cost = 531.18, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.2564]. Recommendation = [0.0, 1.1303], Current Cost = 542.73, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.2963]. Recommendation = [0.0, 1.1303], Current Cost = 554.28, Rho = -1.230
(iter 29) [0.0, 1.1303] = 113.2995, sampling [0.0, 1.0605]. Recommendation = [0.0, 1.1303], Current Cost = 565.83, Rho = -1.230
