(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3433]. Recommendation = [0.0, 1.3519], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3340]. Recommendation = [0.0, 1.3433], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3393]. Recommendation = [0.0, 1.3340], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3234]. Recommendation = [0.0, 1.3340], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3126]. Recommendation = [0.0, 1.3234], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3162]. Recommendation = [0.0, 1.3126], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3018]. Recommendation = [0.0, 1.3126], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.3077]. Recommendation = [0.0, 1.3018], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2890]. Recommendation = [0.0, 1.3018], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2961]. Recommendation = [0.0, 1.2890], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2761]. Recommendation = [0.0, 1.2890], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2802]. Recommendation = [0.0, 1.2761], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2637]. Recommendation = [0.0, 1.2761], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2688]. Recommendation = [0.0, 1.2637], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2490]. Recommendation = [0.0, 1.2637], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2566]. Recommendation = [0.0, 1.2490], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2344]. Recommendation = [0.0, 1.2490], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2422]. Recommendation = [0.0, 1.2344], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2169]. Recommendation = [0.0, 1.2344], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2225]. Recommendation = [0.0, 1.2169], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1974]. Recommendation = [0.0, 1.2169], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2062]. Recommendation = [0.0, 1.1974], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1778]. Recommendation = [0.0, 1.1974], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1874]. Recommendation = [0.0, 1.1778], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1594]. Recommendation = [0.0, 1.1778], Current Cost = 160.39, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1397]. Recommendation = [0.0, 1.1594], Current Cost = 163.93, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1494]. Recommendation = [0.0, 1.1397], Current Cost = 167.47, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1165]. Recommendation = [0.0, 1.1397], Current Cost = 171.01, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1288]. Recommendation = [0.0, 1.1165], Current Cost = 174.55, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0949]. Recommendation = [0.0, 1.1288], Current Cost = 178.08, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1047]. Recommendation = [0.0, 1.1288], Current Cost = 181.62, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0751]. Recommendation = [0.0, 1.1288], Current Cost = 185.16, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0864]. Recommendation = [0.0, 1.1288], Current Cost = 188.70, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1216]. Recommendation = [0.0, 1.1288], Current Cost = 192.24, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0525]. Recommendation = [0.0, 1.1216], Current Cost = 195.78, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1719]. Recommendation = [0.0, 1.1216], Current Cost = 199.32, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1356]. Recommendation = [0.0, 1.1216], Current Cost = 202.86, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0668]. Recommendation = [0.0, 1.1216], Current Cost = 206.40, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1083]. Recommendation = [0.0, 1.1216], Current Cost = 209.94, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1449]. Recommendation = [0.0, 1.1216], Current Cost = 213.48, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0998]. Recommendation = [0.0, 1.1216], Current Cost = 217.02, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1641]. Recommendation = [0.0, 1.1216], Current Cost = 220.56, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1551]. Recommendation = [0.0, 1.1216], Current Cost = 224.10, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1258]. Recommendation = [0.0, 1.1216], Current Cost = 227.64, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0306]. Recommendation = [0.0, 1.1258], Current Cost = 231.18, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0907]. Recommendation = [0.0, 1.1258], Current Cost = 234.72, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0794]. Recommendation = [0.0, 1.1258], Current Cost = 238.26, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1148]. Recommendation = [0.0, 1.1258], Current Cost = 241.80, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1428]. Recommendation = [0.0, 1.1258], Current Cost = 245.34, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0613]. Recommendation = [0.0, 1.1258], Current Cost = 248.88, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1024]. Recommendation = [0.0, 1.1258], Current Cost = 252.42, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1835]. Recommendation = [0.0, 1.1258], Current Cost = 255.96, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0831]. Recommendation = [0.0, 1.1258], Current Cost = 259.50, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0401]. Recommendation = [0.0, 1.1258], Current Cost = 263.04, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0703]. Recommendation = [0.0, 1.1258], Current Cost = 266.58, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1624]. Recommendation = [0.0, 1.1258], Current Cost = 270.12, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0100]. Recommendation = [0.0, 1.1258], Current Cost = 273.65, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1948]. Recommendation = [0.0, 1.1258], Current Cost = 277.19, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2025]. Recommendation = [0.0, 1.1258], Current Cost = 280.73, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1895]. Recommendation = [0.0, 1.1258], Current Cost = 284.27, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0569]. Recommendation = [0.0, 1.1258], Current Cost = 287.81, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0477]. Recommendation = [0.0, 1.1258], Current Cost = 291.35, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2092]. Recommendation = [0.0, 1.1258], Current Cost = 294.89, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.1729]. Recommendation = [0.0, 1.1258], Current Cost = 298.43, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2286]. Recommendation = [0.0, 1.1258], Current Cost = 301.97, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.2142]. Recommendation = [0.0, 1.1258], Current Cost = 305.51, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 1.0212]. Recommendation = [0.0, 1.1258], Current Cost = 309.05, Rho = 0.994
(iter 10) [0.0, 1.3519] = 113.2352, sampling [1.0, 0.9933]. Recommendation = [0.0, 1.1258], Current Cost = 312.59, Rho = 0.994
