(iter 10) [0.0, 1.0792] = 113.2933, sampling [1.0, 1.0843]. Recommendation = [0.0, 1.0792], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.0792] = 113.2933, sampling [1.0, 1.0802]. Recommendation = [0.0, 1.0792], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.0792] = 113.2933, sampling [1.0, 1.0899]. Recommendation = [0.0, 1.0792], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.0792] = 113.2933, sampling [1.0, 1.0964]. Recommendation = [0.0, 1.0792], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.0792] = 113.2933, sampling [0.0, 1.0929]. Recommendation = [0.0, 1.0792], Current Cost = 89.59, Rho = 1.000
(iter 14) [0.0, 1.0929] = 113.2962, sampling [1.0, 1.0929]. Recommendation = [0.0, 1.0929], Current Cost = 101.14, Rho = 1.000
(iter 14) [0.0, 1.0929] = 113.2962, sampling [1.0, 1.1039]. Recommendation = [0.0, 1.0929], Current Cost = 104.68, Rho = 1.000
(iter 14) [0.0, 1.0929] = 113.2962, sampling [1.0, 1.1126]. Recommendation = [0.0, 1.0929], Current Cost = 108.22, Rho = 1.000
(iter 14) [0.0, 1.0929] = 113.2962, sampling [1.0, 1.1074]. Recommendation = [0.0, 1.0929], Current Cost = 111.76, Rho = 1.000
(iter 14) [0.0, 1.0929] = 113.2962, sampling [0.0, 1.1091]. Recommendation = [0.0, 1.0929], Current Cost = 115.30, Rho = 1.000
(iter 19) [0.0, 1.1091] = 113.2986, sampling [1.0, 1.1199]. Recommendation = [0.0, 1.1091], Current Cost = 126.85, Rho = 1.000
(iter 19) [0.0, 1.1091] = 113.2986, sampling [1.0, 1.1091]. Recommendation = [0.0, 1.1091], Current Cost = 130.39, Rho = 1.000
(iter 19) [0.0, 1.1091] = 113.2986, sampling [1.0, 1.1278]. Recommendation = [0.0, 1.1091], Current Cost = 133.93, Rho = 1.000
(iter 19) [0.0, 1.1091] = 113.2986, sampling [0.0, 1.1232]. Recommendation = [0.0, 1.1091], Current Cost = 137.47, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1232]. Recommendation = [0.0, 1.1232], Current Cost = 149.01, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1349]. Recommendation = [0.0, 1.1232], Current Cost = 152.55, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1313]. Recommendation = [0.0, 1.1232], Current Cost = 156.09, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1432]. Recommendation = [0.0, 1.1232], Current Cost = 159.63, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [0.0, 1.1389]. Recommendation = [0.0, 1.1232], Current Cost = 163.17, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1389]. Recommendation = [0.0, 1.1232], Current Cost = 174.72, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1510]. Recommendation = [0.0, 1.1278], Current Cost = 178.26, Rho = 1.000
(iter 23) [0.0, 1.1232] = 113.2994, sampling [1.0, 1.1473]. Recommendation = [0.0, 1.1278], Current Cost = 181.80, Rho = 1.000
