(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3370]. Recommendation = [0.0, 1.2880], Current Cost = 75.44, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3091]. Recommendation = [0.0, 1.2880], Current Cost = 78.98, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3932]. Recommendation = [0.0, 1.2880], Current Cost = 82.51, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3625]. Recommendation = [0.0, 1.2880], Current Cost = 86.05, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.2955]. Recommendation = [0.0, 1.2880], Current Cost = 89.59, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.4493]. Recommendation = [0.0, 1.2880], Current Cost = 93.13, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3218]. Recommendation = [0.0, 1.2880], Current Cost = 96.67, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3036]. Recommendation = [0.0, 1.2880], Current Cost = 100.21, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3486]. Recommendation = [0.0, 1.2880], Current Cost = 103.75, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.4172]. Recommendation = [0.0, 1.2880], Current Cost = 107.29, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.2997]. Recommendation = [0.0, 1.2880], Current Cost = 110.83, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.4910]. Recommendation = [0.0, 1.2880], Current Cost = 114.37, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3285]. Recommendation = [0.0, 1.2880], Current Cost = 117.91, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3791]. Recommendation = [0.0, 1.2880], Current Cost = 121.45, Rho = 0.999
(iter 10) [0.0, 1.2880] = 113.2617, sampling [1.0, 1.3122]. Recommendation = [0.0, 1.2880], Current Cost = 124.99, Rho = 0.999
