(iter 5) [0.0, 0.9595] = 113.2024, sampling [0.0, 0.9623]. Recommendation = [0.0, 0.9595], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9623] = 113.2065, sampling [0.0, 0.9678]. Recommendation = [0.0, 0.9623], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 0.9678] = 113.2131, sampling [0.0, 0.9731]. Recommendation = [0.0, 0.9678], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 0.9731] = 113.2207, sampling [0.0, 0.9785]. Recommendation = [0.0, 0.9731], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 0.9785] = 113.2266, sampling [0.0, 0.9849]. Recommendation = [0.0, 0.9785], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 0.9849] = 113.2333, sampling [0.0, 0.9819]. Recommendation = [0.0, 0.9849], Current Cost = 115.47, Rho = -1.230
(iter 9) [0.0, 0.9849] = 113.2333, sampling [0.0, 0.9915]. Recommendation = [0.0, 0.9849], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 0.9915] = 113.2406, sampling [0.0, 0.9967]. Recommendation = [0.0, 0.9915], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 0.9967] = 113.2455, sampling [0.0, 1.0033]. Recommendation = [0.0, 0.9967], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.0033] = 113.2519, sampling [0.0, 1.0066]. Recommendation = [0.0, 1.0033], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.0066] = 113.2545, sampling [0.0, 1.0116]. Recommendation = [0.0, 1.0066], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.0116] = 113.2586, sampling [0.0, 1.0170]. Recommendation = [0.0, 1.0116], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.0170] = 113.2624, sampling [0.0, 1.0221]. Recommendation = [0.0, 1.0170], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.0221] = 113.2668, sampling [0.0, 1.0258]. Recommendation = [0.0, 1.0221], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.0258] = 113.2688, sampling [0.0, 1.0294]. Recommendation = [0.0, 1.0258], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.0294] = 113.2714, sampling [0.0, 1.0334]. Recommendation = [0.0, 1.0294], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.0334] = 113.2739, sampling [0.0, 1.0384]. Recommendation = [0.0, 1.0334], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.0384] = 113.2768, sampling [0.0, 1.0437]. Recommendation = [0.0, 1.0384], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.0437] = 113.2794, sampling [0.0, 1.0507]. Recommendation = [0.0, 1.0437], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.0507] = 113.2829, sampling [0.0, 1.0467]. Recommendation = [0.0, 1.0507], Current Cost = 277.14, Rho = -1.230
(iter 23) [0.0, 1.0507] = 113.2829, sampling [0.0, 1.0574]. Recommendation = [0.0, 1.0507], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.0574] = 113.2859, sampling [0.0, 1.0627]. Recommendation = [0.0, 1.0574], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.0627] = 113.2879, sampling [0.0, 1.0682]. Recommendation = [0.0, 1.0627], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.0682] = 113.2900, sampling [0.0, 1.0758]. Recommendation = [0.0, 1.0682], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.0758] = 113.2922, sampling [0.0, 1.0824]. Recommendation = [0.0, 1.0758], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.0824] = 113.2940, sampling [0.0, 1.0778]. Recommendation = [0.0, 1.0824], Current Cost = 346.42, Rho = -1.230
(iter 29) [0.0, 1.0824] = 113.2940, sampling [0.0, 1.0912]. Recommendation = [0.0, 1.0824], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.0912] = 113.2960, sampling [0.0, 1.0842]. Recommendation = [0.0, 1.0912], Current Cost = 369.52, Rho = -1.230
(iter 31) [0.0, 1.0912] = 113.2960, sampling [0.0, 1.0987]. Recommendation = [0.0, 1.0912], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.0987] = 113.2972, sampling [0.0, 1.0949]. Recommendation = [0.0, 1.0987], Current Cost = 392.61, Rho = -1.230
(iter 33) [0.0, 1.0987] = 113.2972, sampling [0.0, 1.1056]. Recommendation = [0.0, 1.0987], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1056] = 113.2981, sampling [0.0, 1.1028]. Recommendation = [0.0, 1.1056], Current Cost = 415.71, Rho = -1.230
(iter 35) [0.0, 1.1056] = 113.2981, sampling [0.0, 1.1113]. Recommendation = [0.0, 1.1056], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1113] = 113.2988, sampling [0.0, 1.1191]. Recommendation = [0.0, 1.1113], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1191] = 113.2993, sampling [0.0, 1.1144]. Recommendation = [0.0, 1.1191], Current Cost = 450.35, Rho = -1.230
(iter 38) [0.0, 1.1191] = 113.2993, sampling [0.0, 1.1276]. Recommendation = [0.0, 1.1191], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.1276] = 113.2995, sampling [0.0, 1.1211]. Recommendation = [0.0, 1.1276], Current Cost = 473.45, Rho = -1.230
(iter 40) [0.0, 1.1276] = 113.2995, sampling [0.0, 1.1354]. Recommendation = [0.0, 1.1276], Current Cost = 484.99, Rho = -1.230
(iter 40) [0.0, 1.1276] = 113.2995, sampling [0.0, 1.1307]. Recommendation = [0.0, 1.1276], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1419]. Recommendation = [0.0, 1.1307], Current Cost = 508.09, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1388]. Recommendation = [0.0, 1.1307], Current Cost = 519.64, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1479]. Recommendation = [0.0, 1.1307], Current Cost = 531.18, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1567]. Recommendation = [0.0, 1.1307], Current Cost = 542.73, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1516]. Recommendation = [0.0, 1.1307], Current Cost = 554.28, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1654]. Recommendation = [0.0, 1.1307], Current Cost = 565.83, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1606]. Recommendation = [0.0, 1.1307], Current Cost = 577.37, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1760]. Recommendation = [0.0, 1.1307], Current Cost = 588.92, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1688]. Recommendation = [0.0, 1.1307], Current Cost = 600.47, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1878]. Recommendation = [0.0, 1.1307], Current Cost = 612.02, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1828]. Recommendation = [0.0, 1.1307], Current Cost = 623.56, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1534]. Recommendation = [0.0, 1.1307], Current Cost = 635.11, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1997]. Recommendation = [0.0, 1.1307], Current Cost = 646.66, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1946]. Recommendation = [0.0, 1.1307], Current Cost = 658.21, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1792]. Recommendation = [0.0, 1.1307], Current Cost = 669.75, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2140]. Recommendation = [0.0, 1.1307], Current Cost = 681.30, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2065]. Recommendation = [0.0, 1.1307], Current Cost = 692.85, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2318]. Recommendation = [0.0, 1.1307], Current Cost = 704.40, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2204]. Recommendation = [0.0, 1.1307], Current Cost = 715.94, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2502]. Recommendation = [0.0, 1.1307], Current Cost = 727.49, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2398]. Recommendation = [0.0, 1.1307], Current Cost = 739.04, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.1899]. Recommendation = [0.0, 1.1307], Current Cost = 750.59, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2749]. Recommendation = [0.0, 1.1307], Current Cost = 762.13, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2605]. Recommendation = [0.0, 1.1307], Current Cost = 773.68, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2258]. Recommendation = [0.0, 1.1307], Current Cost = 785.23, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2110]. Recommendation = [0.0, 1.1307], Current Cost = 796.78, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.3074]. Recommendation = [0.0, 1.1307], Current Cost = 808.32, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2894]. Recommendation = [0.0, 1.1307], Current Cost = 819.87, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.2014]. Recommendation = [0.0, 1.1307], Current Cost = 831.42, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.3470]. Recommendation = [0.0, 1.1307], Current Cost = 842.97, Rho = -1.230
(iter 43) [0.0, 1.1307] = 113.2995, sampling [0.0, 1.0667]. Recommendation = [0.0, 1.1307], Current Cost = 854.51, Rho = -1.230
