(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.0990]. Recommendation = [0.0, 1.0820], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.0934]. Recommendation = [0.0, 1.0990], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1134]. Recommendation = [0.0, 1.0990], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1044]. Recommendation = [0.0, 1.1134], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1312]. Recommendation = [0.0, 1.1134], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1229]. Recommendation = [0.0, 1.1134], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1496]. Recommendation = [0.0, 1.1229], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1420]. Recommendation = [0.0, 1.1229], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1713]. Recommendation = [0.0, 1.1229], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1577]. Recommendation = [0.0, 1.1229], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1971]. Recommendation = [0.0, 1.1229], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1844]. Recommendation = [0.0, 1.1229], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.2297]. Recommendation = [0.0, 1.1229], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.2115]. Recommendation = [0.0, 1.1229], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1361]. Recommendation = [0.0, 1.1229], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1190]. Recommendation = [0.0, 1.1229], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.0881]. Recommendation = [0.0, 1.1190], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1651]. Recommendation = [0.0, 1.1190], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.2707]. Recommendation = [0.0, 1.1190], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.2456]. Recommendation = [0.0, 1.1190], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1778]. Recommendation = [0.0, 1.1190], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1250]. Recommendation = [0.0, 1.1190], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.0820] = 113.2940, sampling [1.0, 1.1114]. Recommendation = [0.0, 1.1190], Current Cost = 153.31, Rho = 0.994
