(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1714]. Recommendation = [0.0, 1.1432], Current Cost = 75.44, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1563]. Recommendation = [0.0, 1.1432], Current Cost = 78.98, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.2034]. Recommendation = [0.0, 1.1432], Current Cost = 82.51, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1842]. Recommendation = [0.0, 1.1432], Current Cost = 86.05, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.2369]. Recommendation = [0.0, 1.1432], Current Cost = 89.59, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1515]. Recommendation = [0.0, 1.1432], Current Cost = 93.13, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1613]. Recommendation = [0.0, 1.1432], Current Cost = 96.67, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.2190]. Recommendation = [0.0, 1.1432], Current Cost = 100.21, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1943]. Recommendation = [0.0, 1.1432], Current Cost = 103.75, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.2654]. Recommendation = [0.0, 1.1432], Current Cost = 107.29, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1472]. Recommendation = [0.0, 1.1432], Current Cost = 110.83, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1769]. Recommendation = [0.0, 1.1432], Current Cost = 114.37, Rho = 0.990
(iter 10) [0.0, 1.1432] = 113.2991, sampling [1.0, 1.1660]. Recommendation = [0.0, 1.1432], Current Cost = 117.91, Rho = 0.990
