(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3265]. Recommendation = [0.0, 1.2626], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2889]. Recommendation = [0.0, 1.2626], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3712]. Recommendation = [0.0, 1.2626], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3044]. Recommendation = [0.0, 1.2626], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2747]. Recommendation = [0.0, 1.2626], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3465]. Recommendation = [0.0, 1.2626], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3991]. Recommendation = [0.0, 1.2626], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2679]. Recommendation = [0.0, 1.2626], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3141]. Recommendation = [0.0, 1.2626], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.4973]. Recommendation = [0.0, 1.2626], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2826]. Recommendation = [0.0, 1.2626], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2958]. Recommendation = [0.0, 1.2626], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.4565]. Recommendation = [0.0, 1.2626], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.6068]. Recommendation = [0.0, 1.2626], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3362]. Recommendation = [0.0, 1.2626], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3567]. Recommendation = [0.0, 1.2626], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.7461]. Recommendation = [0.0, 1.2626], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.5438]. Recommendation = [0.0, 1.2626], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2793]. Recommendation = [0.0, 1.2626], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.2701]. Recommendation = [0.0, 1.2626], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3874]. Recommendation = [0.0, 1.2626], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.4140]. Recommendation = [0.0, 1.2626], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 1.2626] = 113.2715, sampling [1.0, 1.3202]. Recommendation = [0.0, 1.2626], Current Cost = 153.31, Rho = 1.000
