(iter 5) [0.0, 1.0677] = 113.2897, sampling [0.0, 1.1153]. Recommendation = [0.0, 1.0677], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1153] = 113.2991, sampling [0.0, 1.1674]. Recommendation = [0.0, 1.1153], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1153] = 113.2991, sampling [0.0, 1.1425]. Recommendation = [0.0, 1.1153], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.1425] = 113.2992, sampling [0.0, 1.2166]. Recommendation = [0.0, 1.1425], Current Cost = 92.38, Rho = -1.230
(iter 7) [0.0, 1.1425] = 113.2992, sampling [0.0, 1.0940]. Recommendation = [0.0, 1.1425], Current Cost = 103.93, Rho = -1.230
(iter 7) [0.0, 1.1425] = 113.2992, sampling [0.0, 1.1909]. Recommendation = [0.0, 1.1425], Current Cost = 115.47, Rho = -1.230
(iter 7) [0.0, 1.1425] = 113.2992, sampling [0.0, 1.2601]. Recommendation = [0.0, 1.1425], Current Cost = 127.02, Rho = -1.230
(iter 7) [0.0, 1.1425] = 113.2992, sampling [0.0, 1.1293]. Recommendation = [0.0, 1.1425], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1549]. Recommendation = [0.0, 1.1293], Current Cost = 150.12, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1046]. Recommendation = [0.0, 1.1293], Current Cost = 161.66, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.0828]. Recommendation = [0.0, 1.1293], Current Cost = 173.21, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1795]. Recommendation = [0.0, 1.1293], Current Cost = 184.76, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.2346]. Recommendation = [0.0, 1.1293], Current Cost = 196.31, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.2040]. Recommendation = [0.0, 1.1293], Current Cost = 207.85, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.2906]. Recommendation = [0.0, 1.1293], Current Cost = 219.40, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1235]. Recommendation = [0.0, 1.1293], Current Cost = 230.95, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1361]. Recommendation = [0.0, 1.1293], Current Cost = 242.50, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1502]. Recommendation = [0.0, 1.1293], Current Cost = 254.04, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1602]. Recommendation = [0.0, 1.1293], Current Cost = 265.59, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1099]. Recommendation = [0.0, 1.1293], Current Cost = 277.14, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1732]. Recommendation = [0.0, 1.1293], Current Cost = 288.69, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1001]. Recommendation = [0.0, 1.1293], Current Cost = 300.23, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.1191]. Recommendation = [0.0, 1.1293], Current Cost = 311.78, Rho = -1.230
(iter 12) [0.0, 1.1293] = 113.2995, sampling [0.0, 1.0896]. Recommendation = [0.0, 1.1293], Current Cost = 323.33, Rho = -1.230
