(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2875]. Recommendation = [0.0, 1.2838], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2764]. Recommendation = [0.0, 1.2838], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2710]. Recommendation = [0.0, 1.2764], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2752]. Recommendation = [0.0, 1.2710], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2672]. Recommendation = [0.0, 1.2710], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2615]. Recommendation = [0.0, 1.2672], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2561]. Recommendation = [0.0, 1.2615], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2497]. Recommendation = [0.0, 1.2561], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2550]. Recommendation = [0.0, 1.2497], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2440]. Recommendation = [0.0, 1.2497], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2387]. Recommendation = [0.0, 1.2440], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2419]. Recommendation = [0.0, 1.2387], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2326]. Recommendation = [0.0, 1.2387], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2243]. Recommendation = [0.0, 1.2326], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2216]. Recommendation = [0.0, 1.2243], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2171]. Recommendation = [0.0, 1.2216], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2118]. Recommendation = [0.0, 1.2171], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2147]. Recommendation = [0.0, 1.2118], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2055]. Recommendation = [0.0, 1.2118], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.2012]. Recommendation = [0.0, 1.2055], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.1966]. Recommendation = [0.0, 1.2012], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.1887]. Recommendation = [0.0, 1.1966], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.1950]. Recommendation = [0.0, 1.1887], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.1838]. Recommendation = [0.0, 1.1887], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 1.2838] = 113.2637, sampling [1.0, 1.1855]. Recommendation = [0.0, 1.1838], Current Cost = 160.39, Rho = 0.994
