(iter 10) [0.0, 1.0691] = 113.2903, sampling [1.0, 1.0749]. Recommendation = [0.0, 1.0691], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.0691] = 113.2903, sampling [1.0, 1.0840]. Recommendation = [0.0, 1.0691], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.0691] = 113.2903, sampling [1.0, 1.0792]. Recommendation = [0.0, 1.0691], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.0691] = 113.2903, sampling [0.0, 1.0897]. Recommendation = [0.0, 1.0691], Current Cost = 86.05, Rho = 1.000
(iter 13) [0.0, 1.0897] = 113.2956, sampling [1.0, 1.0945]. Recommendation = [0.0, 1.0897], Current Cost = 97.60, Rho = 1.000
(iter 13) [0.0, 1.0897] = 113.2956, sampling [1.0, 1.0897]. Recommendation = [0.0, 1.0897], Current Cost = 101.14, Rho = 1.000
(iter 13) [0.0, 1.0897] = 113.2956, sampling [1.0, 1.1044]. Recommendation = [0.0, 1.0897], Current Cost = 104.68, Rho = 1.000
(iter 13) [0.0, 1.0897] = 113.2956, sampling [1.0, 1.0972]. Recommendation = [0.0, 1.0897], Current Cost = 108.22, Rho = 1.000
(iter 13) [0.0, 1.0897] = 113.2956, sampling [0.0, 1.1020]. Recommendation = [0.0, 1.0897], Current Cost = 111.76, Rho = 1.000
(iter 18) [0.0, 1.1020] = 113.2976, sampling [1.0, 1.1149]. Recommendation = [0.0, 1.1020], Current Cost = 123.31, Rho = 1.000
(iter 18) [0.0, 1.1020] = 113.2976, sampling [1.0, 1.1020]. Recommendation = [0.0, 1.1020], Current Cost = 126.85, Rho = 1.000
(iter 18) [0.0, 1.1020] = 113.2976, sampling [1.0, 1.1101]. Recommendation = [0.0, 1.1020], Current Cost = 130.39, Rho = 1.000
(iter 18) [0.0, 1.1020] = 113.2976, sampling [0.0, 1.1213]. Recommendation = [0.0, 1.1020], Current Cost = 133.93, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1250]. Recommendation = [0.0, 1.1213], Current Cost = 145.47, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1193]. Recommendation = [0.0, 1.1213], Current Cost = 149.01, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1347]. Recommendation = [0.0, 1.1213], Current Cost = 152.55, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1213]. Recommendation = [0.0, 1.1213], Current Cost = 156.09, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1308]. Recommendation = [0.0, 1.1213], Current Cost = 159.63, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1520]. Recommendation = [0.0, 1.1213], Current Cost = 163.17, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [0.0, 1.1426]. Recommendation = [0.0, 1.1213], Current Cost = 166.71, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1396]. Recommendation = [0.0, 1.1213], Current Cost = 178.26, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1426]. Recommendation = [0.0, 1.1213], Current Cost = 181.80, Rho = 1.000
(iter 22) [0.0, 1.1213] = 113.2994, sampling [1.0, 1.1477]. Recommendation = [0.0, 1.1213], Current Cost = 185.34, Rho = 1.000
