(iter 5) [0.0, 1.0037] = 113.2519, sampling [0.0, 1.1083]. Recommendation = [0.0, 1.0037], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.2202]. Recommendation = [0.0, 1.1083], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.1621]. Recommendation = [0.0, 1.1083], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.3226]. Recommendation = [0.0, 1.1083], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.0640]. Recommendation = [0.0, 1.1083], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.2660]. Recommendation = [0.0, 1.1083], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.3960]. Recommendation = [0.0, 1.1083], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1083] = 113.2985, sampling [0.0, 1.1332]. Recommendation = [0.0, 1.1083], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1899]. Recommendation = [0.0, 1.1332], Current Cost = 150.12, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0880]. Recommendation = [0.0, 1.1332], Current Cost = 161.66, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0369]. Recommendation = [0.0, 1.1332], Current Cost = 173.21, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.2438]. Recommendation = [0.0, 1.1332], Current Cost = 184.76, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.6165]. Recommendation = [0.0, 1.1332], Current Cost = 196.31, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.2939]. Recommendation = [0.0, 1.1332], Current Cost = 207.85, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1493]. Recommendation = [0.0, 1.1332], Current Cost = 219.40, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.3549]. Recommendation = [0.0, 1.1332], Current Cost = 230.95, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.4436]. Recommendation = [0.0, 1.1332], Current Cost = 242.50, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1730]. Recommendation = [0.0, 1.1332], Current Cost = 254.04, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1228]. Recommendation = [0.0, 1.1332], Current Cost = 265.59, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.2077]. Recommendation = [0.0, 1.1332], Current Cost = 277.14, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0768]. Recommendation = [0.0, 1.1332], Current Cost = 288.69, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0987]. Recommendation = [0.0, 1.1332], Current Cost = 300.23, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0482]. Recommendation = [0.0, 1.1332], Current Cost = 311.78, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0209]. Recommendation = [0.0, 1.1332], Current Cost = 323.33, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.5528]. Recommendation = [0.0, 1.1332], Current Cost = 334.88, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1434]. Recommendation = [0.0, 1.1332], Current Cost = 346.42, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1818]. Recommendation = [0.0, 1.1332], Current Cost = 357.97, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.6942]. Recommendation = [0.0, 1.1332], Current Cost = 369.52, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1990]. Recommendation = [0.0, 1.1332], Current Cost = 381.07, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.2283]. Recommendation = [0.0, 1.1332], Current Cost = 392.61, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1144]. Recommendation = [0.0, 1.1332], Current Cost = 404.16, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.2780]. Recommendation = [0.0, 1.1332], Current Cost = 415.71, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1552]. Recommendation = [0.0, 1.1332], Current Cost = 427.26, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.2535]. Recommendation = [0.0, 1.1332], Current Cost = 438.80, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.0571]. Recommendation = [0.0, 1.1332], Current Cost = 450.35, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.3060]. Recommendation = [0.0, 1.1332], Current Cost = 461.90, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1382]. Recommendation = [0.0, 1.1332], Current Cost = 473.45, Rho = -1.230
(iter 12) [0.0, 1.1332] = 113.2995, sampling [0.0, 1.1268]. Recommendation = [0.0, 1.1332], Current Cost = 484.99, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.3748]. Recommendation = [0.0, 1.1268], Current Cost = 496.54, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.0935]. Recommendation = [0.0, 1.1268], Current Cost = 508.09, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.1684]. Recommendation = [0.0, 1.1268], Current Cost = 519.64, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.3364]. Recommendation = [0.0, 1.1268], Current Cost = 531.18, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.2353]. Recommendation = [0.0, 1.1268], Current Cost = 542.73, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.0812]. Recommendation = [0.0, 1.1268], Current Cost = 554.28, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.0685]. Recommendation = [0.0, 1.1268], Current Cost = 565.83, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.4189]. Recommendation = [0.0, 1.1268], Current Cost = 577.37, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.2126]. Recommendation = [0.0, 1.1268], Current Cost = 588.92, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.1171]. Recommendation = [0.0, 1.1268], Current Cost = 600.47, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.4718]. Recommendation = [0.0, 1.1268], Current Cost = 612.02, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.1951]. Recommendation = [0.0, 1.1268], Current Cost = 623.56, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.0306]. Recommendation = [0.0, 1.1268], Current Cost = 635.11, Rho = -1.230
(iter 42) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.1306]. Recommendation = [0.0, 1.1268], Current Cost = 646.66, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1792]. Recommendation = [0.0, 1.1306], Current Cost = 658.21, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1848]. Recommendation = [0.0, 1.1306], Current Cost = 669.75, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.0733]. Recommendation = [0.0, 1.1306], Current Cost = 681.30, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1006]. Recommendation = [0.0, 1.1306], Current Cost = 692.85, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1649]. Recommendation = [0.0, 1.1306], Current Cost = 704.40, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.0428]. Recommendation = [0.0, 1.1306], Current Cost = 715.94, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1455]. Recommendation = [0.0, 1.1306], Current Cost = 727.49, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2870]. Recommendation = [0.0, 1.1306], Current Cost = 739.04, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1066]. Recommendation = [0.0, 1.1306], Current Cost = 750.59, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.0151]. Recommendation = [0.0, 1.1306], Current Cost = 762.13, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2160]. Recommendation = [0.0, 1.1306], Current Cost = 773.68, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2245]. Recommendation = [0.0, 1.1306], Current Cost = 785.23, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2575]. Recommendation = [0.0, 1.1306], Current Cost = 796.78, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.0544]. Recommendation = [0.0, 1.1306], Current Cost = 808.32, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.5264]. Recommendation = [0.0, 1.1306], Current Cost = 819.87, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.3142]. Recommendation = [0.0, 1.1306], Current Cost = 831.42, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2494]. Recommendation = [0.0, 1.1306], Current Cost = 842.97, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.1565]. Recommendation = [0.0, 1.1306], Current Cost = 854.51, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2392]. Recommendation = [0.0, 1.1306], Current Cost = 866.06, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.9334]. Recommendation = [0.0, 1.1306], Current Cost = 877.61, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 2.1020]. Recommendation = [0.0, 1.1306], Current Cost = 889.16, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.8568]. Recommendation = [0.0, 1.1306], Current Cost = 900.70, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.2735]. Recommendation = [0.0, 1.1306], Current Cost = 912.25, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.7403]. Recommendation = [0.0, 1.1306], Current Cost = 923.80, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.5856]. Recommendation = [0.0, 1.1306], Current Cost = 935.35, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.6543]. Recommendation = [0.0, 1.1306], Current Cost = 946.89, Rho = -1.230
(iter 56) [0.0, 1.1306] = 113.2995, sampling [0.0, 1.0258]. Recommendation = [0.0, 1.1306], Current Cost = 958.44, Rho = -1.230
