(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2711]. Recommendation = [0.0, 1.2250], Current Cost = 75.44, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2464]. Recommendation = [0.0, 1.2250], Current Cost = 78.98, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.3318]. Recommendation = [0.0, 1.2250], Current Cost = 82.51, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2974]. Recommendation = [0.0, 1.2250], Current Cost = 86.05, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.4051]. Recommendation = [0.0, 1.2250], Current Cost = 89.59, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2327]. Recommendation = [0.0, 1.2250], Current Cost = 93.13, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2572]. Recommendation = [0.0, 1.2250], Current Cost = 96.67, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.3640]. Recommendation = [0.0, 1.2250], Current Cost = 100.21, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.4687]. Recommendation = [0.0, 1.2250], Current Cost = 103.75, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2836]. Recommendation = [0.0, 1.2250], Current Cost = 107.29, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2385]. Recommendation = [0.0, 1.2250], Current Cost = 110.83, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.3143]. Recommendation = [0.0, 1.2250], Current Cost = 114.37, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2284]. Recommendation = [0.0, 1.2250], Current Cost = 117.91, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2634]. Recommendation = [0.0, 1.2250], Current Cost = 121.45, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2507]. Recommendation = [0.0, 1.2250], Current Cost = 124.99, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2434]. Recommendation = [0.0, 1.2250], Current Cost = 128.53, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.3452]. Recommendation = [0.0, 1.2250], Current Cost = 132.07, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2763]. Recommendation = [0.0, 1.2250], Current Cost = 135.61, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.4320]. Recommendation = [0.0, 1.2250], Current Cost = 139.15, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.5156]. Recommendation = [0.0, 1.2250], Current Cost = 142.69, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.3809]. Recommendation = [0.0, 1.2250], Current Cost = 146.23, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.3049]. Recommendation = [0.0, 1.2250], Current Cost = 149.77, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2917]. Recommendation = [0.0, 1.2250], Current Cost = 153.31, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2542]. Recommendation = [0.0, 1.2250], Current Cost = 156.85, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2202]. Recommendation = [0.0, 1.2250], Current Cost = 160.39, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2126]. Recommendation = [0.0, 1.2202], Current Cost = 163.93, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2093]. Recommendation = [0.0, 1.2126], Current Cost = 167.47, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2059]. Recommendation = [0.0, 1.2093], Current Cost = 171.01, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.2027]. Recommendation = [0.0, 1.2059], Current Cost = 174.55, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.1999]. Recommendation = [0.0, 1.2027], Current Cost = 178.08, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.1950]. Recommendation = [0.0, 1.1999], Current Cost = 181.62, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.1891]. Recommendation = [0.0, 1.1950], Current Cost = 185.16, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.1854]. Recommendation = [0.0, 1.1891], Current Cost = 188.70, Rho = 0.993
(iter 10) [0.0, 1.2250] = 113.2837, sampling [1.0, 1.1823]. Recommendation = [0.0, 1.1854], Current Cost = 192.24, Rho = 0.993
