(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3011]. Recommendation = [0.0, 1.2984], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3048]. Recommendation = [0.0, 1.2984], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3103]. Recommendation = [0.0, 1.2984], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3129]. Recommendation = [0.0, 1.2984], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3175]. Recommendation = [0.0, 1.2984], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3240]. Recommendation = [0.0, 1.2984], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.3216]. Recommendation = [0.0, 1.2984], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2984] = 113.2577, sampling [0.0, 1.2932]. Recommendation = [0.0, 1.2984], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.2932] = 113.2597, sampling [0.0, 1.2894]. Recommendation = [0.0, 1.2932], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.2894] = 113.2613, sampling [0.0, 1.2852]. Recommendation = [0.0, 1.2894], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.2852] = 113.2629, sampling [0.0, 1.2802]. Recommendation = [0.0, 1.2852], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.2802] = 113.2648, sampling [0.0, 1.2799]. Recommendation = [0.0, 1.2802], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.2799] = 113.2652, sampling [0.0, 1.2748]. Recommendation = [0.0, 1.2799], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.2748] = 113.2671, sampling [0.0, 1.2706]. Recommendation = [0.0, 1.2748], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.2706] = 113.2686, sampling [0.0, 1.2650]. Recommendation = [0.0, 1.2706], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.2650] = 113.2708, sampling [0.0, 1.2608]. Recommendation = [0.0, 1.2650], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.2608] = 113.2722, sampling [0.0, 1.2580]. Recommendation = [0.0, 1.2608], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.2580] = 113.2733, sampling [0.0, 1.2549]. Recommendation = [0.0, 1.2580], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2549] = 113.2743, sampling [0.0, 1.2512]. Recommendation = [0.0, 1.2549], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2512] = 113.2754, sampling [0.0, 1.2451]. Recommendation = [0.0, 1.2512], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2451] = 113.2774, sampling [0.0, 1.2414]. Recommendation = [0.0, 1.2451], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2414] = 113.2787, sampling [0.0, 1.2364]. Recommendation = [0.0, 1.2414], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2364] = 113.2803, sampling [0.0, 1.2344]. Recommendation = [0.0, 1.2364], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2344] = 113.2810, sampling [0.0, 1.2299]. Recommendation = [0.0, 1.2344], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.2299] = 113.2825, sampling [0.0, 1.2248]. Recommendation = [0.0, 1.2299], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.2248] = 113.2840, sampling [0.0, 1.2216]. Recommendation = [0.0, 1.2248], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.2216] = 113.2849, sampling [0.0, 1.2160]. Recommendation = [0.0, 1.2216], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.2160] = 113.2863, sampling [0.0, 1.2153]. Recommendation = [0.0, 1.2160], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.2153] = 113.2865, sampling [0.0, 1.2099]. Recommendation = [0.0, 1.2153], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2050]. Recommendation = [0.0, 1.2099], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.2050] = 113.2892, sampling [0.0, 1.2025]. Recommendation = [0.0, 1.2050], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.2025] = 113.2899, sampling [0.0, 1.1982]. Recommendation = [0.0, 1.2025], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1982] = 113.2908, sampling [0.0, 1.1926]. Recommendation = [0.0, 1.1982], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1926] = 113.2922, sampling [0.0, 1.1913]. Recommendation = [0.0, 1.1926], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1913] = 113.2924, sampling [0.0, 1.1874]. Recommendation = [0.0, 1.1913], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.1874] = 113.2932, sampling [0.0, 1.1805]. Recommendation = [0.0, 1.1874], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.1805] = 113.2946, sampling [0.0, 1.1799]. Recommendation = [0.0, 1.1805], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.1799] = 113.2948, sampling [0.0, 1.1743]. Recommendation = [0.0, 1.1799], Current Cost = 484.99, Rho = -1.230
(iter 42) [0.0, 1.1743] = 113.2956, sampling [0.0, 1.1699]. Recommendation = [0.0, 1.1743], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.1699] = 113.2964, sampling [0.0, 1.1643]. Recommendation = [0.0, 1.1699], Current Cost = 508.09, Rho = -1.230
(iter 44) [0.0, 1.1643] = 113.2971, sampling [0.0, 1.1635]. Recommendation = [0.0, 1.1643], Current Cost = 519.64, Rho = -1.230
(iter 45) [0.0, 1.1635] = 113.2973, sampling [0.0, 1.1562]. Recommendation = [0.0, 1.1635], Current Cost = 531.18, Rho = -1.230
(iter 46) [0.0, 1.1562] = 113.2981, sampling [0.0, 1.1534]. Recommendation = [0.0, 1.1562], Current Cost = 542.73, Rho = -1.230
(iter 47) [0.0, 1.1534] = 113.2984, sampling [0.0, 1.1503]. Recommendation = [0.0, 1.1534], Current Cost = 554.28, Rho = -1.230
