(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.0391]. Recommendation = [0.0, 1.0026], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.0780]. Recommendation = [0.0, 1.0391], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.0584]. Recommendation = [0.0, 1.0780], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1236]. Recommendation = [0.0, 1.0780], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1008]. Recommendation = [0.0, 1.1236], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1738]. Recommendation = [0.0, 1.1236], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1481]. Recommendation = [0.0, 1.1236], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.2329]. Recommendation = [0.0, 1.1236], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.2008]. Recommendation = [0.0, 1.1236], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.3101]. Recommendation = [0.0, 1.1236], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.2677]. Recommendation = [0.0, 1.1236], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.3959]. Recommendation = [0.0, 1.1236], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1615]. Recommendation = [0.0, 1.1236], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1334]. Recommendation = [0.0, 1.1236], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1118]. Recommendation = [0.0, 1.1236], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1867]. Recommendation = [0.0, 1.1236], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.2161]. Recommendation = [0.0, 1.1236], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.0905]. Recommendation = [0.0, 1.1236], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.3497]. Recommendation = [0.0, 1.1236], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.4661]. Recommendation = [0.0, 1.1236], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.2511]. Recommendation = [0.0, 1.1236], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.1403]. Recommendation = [0.0, 1.1236], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.0225]. Recommendation = [0.0, 1.1236], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.2857]. Recommendation = [0.0, 1.1236], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 1.0026] = 113.2510, sampling [1.0, 1.0703]. Recommendation = [0.0, 1.1236], Current Cost = 160.39, Rho = 0.994
