(iter 5) [0.0, 1.2139] = 113.2871, sampling [0.0, 1.2170]. Recommendation = [0.0, 1.2139], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2139] = 113.2871, sampling [0.0, 1.2204]. Recommendation = [0.0, 1.2139], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2139] = 113.2871, sampling [0.0, 1.2241]. Recommendation = [0.0, 1.2139], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2139] = 113.2871, sampling [0.0, 1.2282]. Recommendation = [0.0, 1.2139], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2139] = 113.2871, sampling [0.0, 1.2084]. Recommendation = [0.0, 1.2139], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.2084] = 113.2884, sampling [0.0, 1.2078]. Recommendation = [0.0, 1.2084], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.2078] = 113.2887, sampling [0.0, 1.2007]. Recommendation = [0.0, 1.2078], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.2007] = 113.2904, sampling [0.0, 1.1975]. Recommendation = [0.0, 1.2007], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.1975] = 113.2911, sampling [0.0, 1.1936]. Recommendation = [0.0, 1.1975], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.1936] = 113.2920, sampling [0.0, 1.1895]. Recommendation = [0.0, 1.1936], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.1895] = 113.2928, sampling [0.0, 1.1847]. Recommendation = [0.0, 1.1895], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.1847] = 113.2938, sampling [0.0, 1.1808]. Recommendation = [0.0, 1.1847], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.1808] = 113.2946, sampling [0.0, 1.1794]. Recommendation = [0.0, 1.1808], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.1794] = 113.2948, sampling [0.0, 1.1726]. Recommendation = [0.0, 1.1808], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.1726] = 113.2960, sampling [0.0, 1.1711]. Recommendation = [0.0, 1.1726], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.1711] = 113.2961, sampling [0.0, 1.1676]. Recommendation = [0.0, 1.1726], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1676] = 113.2967, sampling [0.0, 1.1635]. Recommendation = [0.0, 1.1676], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1635] = 113.2973, sampling [0.0, 1.1571]. Recommendation = [0.0, 1.1635], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.1571] = 113.2980, sampling [0.0, 1.1537]. Recommendation = [0.0, 1.1571], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.1537] = 113.2984, sampling [0.0, 1.1492]. Recommendation = [0.0, 1.1537], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1492] = 113.2987, sampling [0.0, 1.1446]. Recommendation = [0.0, 1.1492], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1446] = 113.2991, sampling [0.0, 1.1438]. Recommendation = [0.0, 1.1446], Current Cost = 300.23, Rho = -1.230
