(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.0876]. Recommendation = [0.0, 1.0625], Current Cost = 75.44, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.0748]. Recommendation = [0.0, 1.0876], Current Cost = 78.98, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1194]. Recommendation = [0.0, 1.0876], Current Cost = 82.51, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1045]. Recommendation = [0.0, 1.1194], Current Cost = 86.05, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1520]. Recommendation = [0.0, 1.1194], Current Cost = 89.59, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1376]. Recommendation = [0.0, 1.1520], Current Cost = 93.13, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1872]. Recommendation = [0.0, 1.1376], Current Cost = 96.67, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1700]. Recommendation = [0.0, 1.1376], Current Cost = 100.21, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.2273]. Recommendation = [0.0, 1.1376], Current Cost = 103.75, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.2072]. Recommendation = [0.0, 1.1376], Current Cost = 107.29, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.2769]. Recommendation = [0.0, 1.1376], Current Cost = 110.83, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.2499]. Recommendation = [0.0, 1.1376], Current Cost = 114.37, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.3413]. Recommendation = [0.0, 1.1376], Current Cost = 117.91, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.3043]. Recommendation = [0.0, 1.1376], Current Cost = 121.45, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1293]. Recommendation = [0.0, 1.1376], Current Cost = 124.99, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.4208]. Recommendation = [0.0, 1.1376], Current Cost = 128.53, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1610]. Recommendation = [0.0, 1.1376], Current Cost = 132.07, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1971]. Recommendation = [0.0, 1.1376], Current Cost = 135.61, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1448]. Recommendation = [0.0, 1.1376], Current Cost = 139.15, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1798]. Recommendation = [0.0, 1.1376], Current Cost = 142.69, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.0972]. Recommendation = [0.0, 1.1376], Current Cost = 146.23, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.1127]. Recommendation = [0.0, 1.1376], Current Cost = 149.77, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.2173]. Recommendation = [0.0, 1.1376], Current Cost = 153.31, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.3765]. Recommendation = [0.0, 1.1376], Current Cost = 156.85, Rho = 0.999
(iter 10) [0.0, 1.0625] = 113.2879, sampling [1.0, 1.4978]. Recommendation = [0.0, 1.1376], Current Cost = 160.39, Rho = 0.999
