(iter 5) [0.0, 1.0468] = 113.2809, sampling [0.0, 1.1787]. Recommendation = [0.0, 1.0468], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1787] = 113.2950, sampling [0.0, 1.1134]. Recommendation = [0.0, 1.1787], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.2698]. Recommendation = [0.0, 1.1134], Current Cost = 80.83, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.2232]. Recommendation = [0.0, 1.1134], Current Cost = 92.38, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.3314]. Recommendation = [0.0, 1.1134], Current Cost = 103.93, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.1478]. Recommendation = [0.0, 1.1134], Current Cost = 115.47, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.0808]. Recommendation = [0.0, 1.1134], Current Cost = 127.02, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.5232]. Recommendation = [0.0, 1.1134], Current Cost = 138.57, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.1994]. Recommendation = [0.0, 1.1134], Current Cost = 150.12, Rho = -1.230
(iter 6) [0.0, 1.1134] = 113.2989, sampling [0.0, 1.1292]. Recommendation = [0.0, 1.1134], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2974]. Recommendation = [0.0, 1.1292], Current Cost = 173.21, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2468]. Recommendation = [0.0, 1.1292], Current Cost = 184.76, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0967]. Recommendation = [0.0, 1.1292], Current Cost = 196.31, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1633]. Recommendation = [0.0, 1.1292], Current Cost = 207.85, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.3668]. Recommendation = [0.0, 1.1292], Current Cost = 219.40, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0666]. Recommendation = [0.0, 1.1292], Current Cost = 230.95, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.4631]. Recommendation = [0.0, 1.1292], Current Cost = 242.50, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.6034]. Recommendation = [0.0, 1.1292], Current Cost = 254.04, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1397]. Recommendation = [0.0, 1.1292], Current Cost = 265.59, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2093]. Recommendation = [0.0, 1.1292], Current Cost = 277.14, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1896]. Recommendation = [0.0, 1.1292], Current Cost = 288.69, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1045]. Recommendation = [0.0, 1.1292], Current Cost = 300.23, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2347]. Recommendation = [0.0, 1.1292], Current Cost = 311.78, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1189]. Recommendation = [0.0, 1.1292], Current Cost = 323.33, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0888]. Recommendation = [0.0, 1.1292], Current Cost = 334.88, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1706]. Recommendation = [0.0, 1.1292], Current Cost = 346.42, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0554]. Recommendation = [0.0, 1.1292], Current Cost = 357.97, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1527]. Recommendation = [0.0, 1.1292], Current Cost = 369.52, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.3143]. Recommendation = [0.0, 1.1292], Current Cost = 381.07, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2819]. Recommendation = [0.0, 1.1292], Current Cost = 392.61, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2586]. Recommendation = [0.0, 1.1292], Current Cost = 404.16, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0742]. Recommendation = [0.0, 1.1292], Current Cost = 415.71, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1237]. Recommendation = [0.0, 1.1292], Current Cost = 427.26, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1354]. Recommendation = [0.0, 1.1292], Current Cost = 438.80, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1586]. Recommendation = [0.0, 1.1292], Current Cost = 450.35, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.3480]. Recommendation = [0.0, 1.1292], Current Cost = 461.90, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.3883]. Recommendation = [0.0, 1.1292], Current Cost = 473.45, Rho = -1.230
(iter 14) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1842]. Recommendation = [0.0, 1.1292], Current Cost = 484.99, Rho = -1.230
