(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.2004]. Recommendation = [0.0, 1.1966], Current Cost = 75.44, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1885]. Recommendation = [0.0, 1.1966], Current Cost = 78.98, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1946]. Recommendation = [0.0, 1.1885], Current Cost = 82.51, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1823]. Recommendation = [0.0, 1.1885], Current Cost = 86.05, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1863]. Recommendation = [0.0, 1.1823], Current Cost = 89.59, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1774]. Recommendation = [0.0, 1.1823], Current Cost = 93.13, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1743]. Recommendation = [0.0, 1.1774], Current Cost = 96.67, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1701]. Recommendation = [0.0, 1.1743], Current Cost = 100.21, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1659]. Recommendation = [0.0, 1.1701], Current Cost = 103.75, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1616]. Recommendation = [0.0, 1.1659], Current Cost = 107.29, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1589]. Recommendation = [0.0, 1.1616], Current Cost = 110.83, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1535]. Recommendation = [0.0, 1.1589], Current Cost = 114.37, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1496]. Recommendation = [0.0, 1.1535], Current Cost = 117.91, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1436]. Recommendation = [0.0, 1.1496], Current Cost = 121.45, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1477]. Recommendation = [0.0, 1.1436], Current Cost = 124.99, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1373]. Recommendation = [0.0, 1.1436], Current Cost = 128.53, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1331]. Recommendation = [0.0, 1.1373], Current Cost = 132.07, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1287]. Recommendation = [0.0, 1.1331], Current Cost = 135.61, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1213]. Recommendation = [0.0, 1.1287], Current Cost = 139.15, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1160]. Recommendation = [0.0, 1.1287], Current Cost = 142.69, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1278]. Recommendation = [0.0, 1.1287], Current Cost = 146.23, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1098]. Recommendation = [0.0, 1.1278], Current Cost = 149.77, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1123]. Recommendation = [0.0, 1.1278], Current Cost = 153.31, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1021]. Recommendation = [0.0, 1.1278], Current Cost = 156.85, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.1071]. Recommendation = [0.0, 1.1278], Current Cost = 160.39, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0956]. Recommendation = [0.0, 1.1278], Current Cost = 163.93, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0990]. Recommendation = [0.0, 1.1278], Current Cost = 167.47, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0894]. Recommendation = [0.0, 1.1278], Current Cost = 171.01, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0802]. Recommendation = [0.0, 1.1278], Current Cost = 174.55, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0862]. Recommendation = [0.0, 1.1278], Current Cost = 178.08, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0724]. Recommendation = [0.0, 1.1278], Current Cost = 181.62, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0650]. Recommendation = [0.0, 1.1278], Current Cost = 185.16, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [1.0, 1.0787]. Recommendation = [0.0, 1.1278], Current Cost = 188.70, Rho = 0.961
(iter 10) [0.0, 1.1966] = 113.2913, sampling [0.0, 1.1098]. Recommendation = [0.0, 1.1278], Current Cost = 192.24, Rho = 0.961
(iter 43) [0.0, 1.1098] = 113.2986, sampling [1.0, 1.2088]. Recommendation = [0.0, 1.1278], Current Cost = 203.79, Rho = 0.961
(iter 43) [0.0, 1.1098] = 113.2986, sampling [1.0, 1.0531]. Recommendation = [0.0, 1.1278], Current Cost = 207.33, Rho = 0.961
(iter 43) [0.0, 1.1098] = 113.2986, sampling [1.0, 1.0601]. Recommendation = [0.0, 1.1278], Current Cost = 210.87, Rho = 0.961
(iter 43) [0.0, 1.1098] = 113.2986, sampling [0.0, 1.1436]. Recommendation = [0.0, 1.1278], Current Cost = 214.41, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [1.0, 1.2177]. Recommendation = [0.0, 1.1278], Current Cost = 225.96, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [1.0, 1.0407]. Recommendation = [0.0, 1.1278], Current Cost = 229.50, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [1.0, 1.2295]. Recommendation = [0.0, 1.1278], Current Cost = 233.04, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [1.0, 1.2214]. Recommendation = [0.0, 1.1278], Current Cost = 236.58, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [0.0, 1.0719]. Recommendation = [0.0, 1.1278], Current Cost = 240.12, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [1.0, 1.2147]. Recommendation = [0.0, 1.1278], Current Cost = 251.66, Rho = 0.961
(iter 47) [0.0, 1.1436] = 113.2991, sampling [0.0, 1.1278]. Recommendation = [0.0, 1.1278], Current Cost = 255.20, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1589]. Recommendation = [0.0, 1.1278], Current Cost = 266.75, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.2438]. Recommendation = [0.0, 1.1278], Current Cost = 278.30, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.2349]. Recommendation = [0.0, 1.1278], Current Cost = 281.84, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.0449]. Recommendation = [0.0, 1.1278], Current Cost = 285.38, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.0956]. Recommendation = [0.0, 1.1278], Current Cost = 288.92, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.0282]. Recommendation = [0.0, 1.1278], Current Cost = 300.46, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1213]. Recommendation = [0.0, 1.1278], Current Cost = 304.00, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1373]. Recommendation = [0.0, 1.1278], Current Cost = 315.55, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.2579]. Recommendation = [0.0, 1.1287], Current Cost = 327.10, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1496]. Recommendation = [0.0, 1.1287], Current Cost = 330.64, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.2483]. Recommendation = [0.0, 1.1287], Current Cost = 342.19, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1160]. Recommendation = [0.0, 1.1287], Current Cost = 353.73, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1701]. Recommendation = [0.0, 1.1287], Current Cost = 365.28, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1331]. Recommendation = [0.0, 1.1287], Current Cost = 376.83, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.2756]. Recommendation = [0.0, 1.1287], Current Cost = 388.38, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.0508]. Recommendation = [0.0, 1.1287], Current Cost = 391.92, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.2270]. Recommendation = [0.0, 1.1287], Current Cost = 403.46, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.2078]. Recommendation = [0.0, 1.1287], Current Cost = 415.01, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1021]. Recommendation = [0.0, 1.1287], Current Cost = 418.55, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.2671]. Recommendation = [0.0, 1.1287], Current Cost = 430.10, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.0156]. Recommendation = [0.0, 1.1287], Current Cost = 433.64, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1535]. Recommendation = [0.0, 1.1287], Current Cost = 437.18, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.0333]. Recommendation = [0.0, 1.1287], Current Cost = 448.72, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [1.0, 1.3001]. Recommendation = [0.0, 1.1287], Current Cost = 452.26, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1123]. Recommendation = [0.0, 1.1287], Current Cost = 455.80, Rho = 0.961
(iter 54) [0.0, 1.1278] = 113.2995, sampling [0.0, 1.1287]. Recommendation = [0.0, 1.1287], Current Cost = 467.35, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.1477]. Recommendation = [0.0, 1.1287], Current Cost = 478.90, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.2851]. Recommendation = [0.0, 1.1287], Current Cost = 490.45, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.0862]. Recommendation = [0.0, 1.1287], Current Cost = 501.99, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.1071]. Recommendation = [0.0, 1.1287], Current Cost = 513.54, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [1.0, 1.2374]. Recommendation = [0.0, 1.1287], Current Cost = 525.09, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.1774]. Recommendation = [0.0, 1.1287], Current Cost = 528.63, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.0592]. Recommendation = [0.0, 1.1287], Current Cost = 540.18, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.1659]. Recommendation = [0.0, 1.1287], Current Cost = 551.72, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [1.0, 1.3285]. Recommendation = [0.0, 1.1287], Current Cost = 563.27, Rho = 0.961
(iter 80) [0.0, 1.1287] = 113.2995, sampling [0.0, 1.1616]. Recommendation = [0.0, 1.1287], Current Cost = 566.81, Rho = 0.961
