(iter 5) [0.0, 1.4411] = 113.1942, sampling [0.0, 1.5480]. Recommendation = [0.0, 1.4411], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.4411] = 113.1942, sampling [0.0, 1.4894]. Recommendation = [0.0, 1.4411], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.4411] = 113.1942, sampling [0.0, 1.6301]. Recommendation = [0.0, 1.4411], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.4411] = 113.1942, sampling [0.0, 1.3285]. Recommendation = [0.0, 1.4411], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.3285] = 113.2452, sampling [0.0, 1.2053]. Recommendation = [0.0, 1.3285], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.2053] = 113.2892, sampling [0.0, 1.1080]. Recommendation = [0.0, 1.2053], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.1080] = 113.2985, sampling [0.0, 1.1521]. Recommendation = [0.0, 1.1080], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 1.2598]. Recommendation = [0.0, 1.1521], Current Cost = 138.57, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 1.0401]. Recommendation = [0.0, 1.1521], Current Cost = 150.12, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 1.0769]. Recommendation = [0.0, 1.1521], Current Cost = 161.66, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 1.1762]. Recommendation = [0.0, 1.1521], Current Cost = 173.21, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 0.9951]. Recommendation = [0.0, 1.1521], Current Cost = 184.76, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 1.3781]. Recommendation = [0.0, 1.1521], Current Cost = 196.31, Rho = -1.230
(iter 11) [0.0, 1.1521] = 113.2985, sampling [0.0, 1.1280]. Recommendation = [0.0, 1.1521], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.1280] = 113.2995, sampling [0.0, 1.2323]. Recommendation = [0.0, 1.1280], Current Cost = 219.40, Rho = -1.230
(iter 18) [0.0, 1.1280] = 113.2995, sampling [0.0, 1.2896]. Recommendation = [0.0, 1.1280], Current Cost = 230.95, Rho = -1.230
(iter 18) [0.0, 1.1280] = 113.2995, sampling [0.0, 1.0940]. Recommendation = [0.0, 1.1280], Current Cost = 242.50, Rho = -1.230
(iter 18) [0.0, 1.1280] = 113.2995, sampling [0.0, 1.0588]. Recommendation = [0.0, 1.1280], Current Cost = 254.04, Rho = -1.230
