(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3071]. Recommendation = [0.0, 1.2685], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2848]. Recommendation = [0.0, 1.2685], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3463]. Recommendation = [0.0, 1.2685], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2745]. Recommendation = [0.0, 1.2685], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2945]. Recommendation = [0.0, 1.2685], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3214]. Recommendation = [0.0, 1.2685], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3759]. Recommendation = [0.0, 1.2685], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2788]. Recommendation = [0.0, 1.2685], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3007]. Recommendation = [0.0, 1.2685], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3328]. Recommendation = [0.0, 1.2685], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2909]. Recommendation = [0.0, 1.2685], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2804]. Recommendation = [0.0, 1.2685], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3125]. Recommendation = [0.0, 1.2685], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3618]. Recommendation = [0.0, 1.2685], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.3984]. Recommendation = [0.0, 1.2685], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.2685] = 113.2693, sampling [0.0, 1.2633]. Recommendation = [0.0, 1.2685], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.2633] = 113.2712, sampling [0.0, 1.2679]. Recommendation = [0.0, 1.2633], Current Cost = 242.50, Rho = -1.230
(iter 20) [0.0, 1.2633] = 113.2712, sampling [0.0, 1.2577]. Recommendation = [0.0, 1.2633], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2577] = 113.2733, sampling [0.0, 1.2531]. Recommendation = [0.0, 1.2577], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2531] = 113.2747, sampling [0.0, 1.2498]. Recommendation = [0.0, 1.2531], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2498] = 113.2761, sampling [0.0, 1.2442]. Recommendation = [0.0, 1.2498], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2442] = 113.2777, sampling [0.0, 1.2410]. Recommendation = [0.0, 1.2442], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2410] = 113.2787, sampling [0.0, 1.2374]. Recommendation = [0.0, 1.2410], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2374] = 113.2800, sampling [0.0, 1.2344]. Recommendation = [0.0, 1.2374], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.2344] = 113.2810, sampling [0.0, 1.2315]. Recommendation = [0.0, 1.2344], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.2315] = 113.2819, sampling [0.0, 1.2275]. Recommendation = [0.0, 1.2315], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.2275] = 113.2831, sampling [0.0, 1.2206]. Recommendation = [0.0, 1.2275], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.2206] = 113.2851, sampling [0.0, 1.2174]. Recommendation = [0.0, 1.2206], Current Cost = 369.52, Rho = -1.230
