(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.2798, 0.7679]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.0516, 0.0121]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.9917, -0.7409]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.4138, 1.3282]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.5915, 1.6838]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -1.0231, 0.6198]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -1.9048, 0.2656]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.0844, 0.4700]. Recommendation = [0.0, -0.1105, 0.2198], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.5243, 0.3989]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.8360, 0.9886]. Recommendation = [0.0, -0.2500, 0.1670], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.2914, -0.4174]. Recommendation = [0.0, 0.5691, 0.3938], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 1.3501, 1.9918]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 1.2189, 1.1583]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 1.9970, 1.6746]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.8025, 1.9795]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.7594, 0.8649]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -1.3206, 1.9873]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -1.9212, 1.9750]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.3424, 0.8003]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.3918, -0.1198]. Recommendation = [0.0, -0.2219, 0.1075], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 1.1281, 0.5853]. Recommendation = [0.0, 0.1822, 0.1181], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -1.0573, 1.4232]. Recommendation = [0.0, 0.1822, 0.1181], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.9826, 1.3904]. Recommendation = [0.0, 0.1822, 0.1181], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.3721, -0.1104]. Recommendation = [0.0, 0.1822, 0.1181], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.4020, 1.1975]. Recommendation = [0.0, 0.1822, 0.1181], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.1177, -0.2931]. Recommendation = [0.0, 0.1822, 0.1181], Current Cost = 30000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.0892, 1.9715]. Recommendation = [0.0, 0.2501, -0.0111], Current Cost = 31000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.2256, 0.2762]. Recommendation = [0.0, 0.2501, -0.0111], Current Cost = 32000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, -0.6915, 0.7316]. Recommendation = [0.0, 0.2501, -0.0111], Current Cost = 33000.00, Rho = -1.230
(iter 5) [0.0, 0.5691, 0.3938] = 455.6266, sampling [0.0, 0.3752, 0.2082]. Recommendation = [0.0, 0.2501, -0.0111], Current Cost = 34000.00, Rho = -1.230
