(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.0585, 0.5401]. Recommendation = [0.0, -0.3004, -0.2111], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.2786, 0.1730]. Recommendation = [0.0, -0.3004, -0.2111], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.4947, 0.7812]. Recommendation = [0.0, -0.2786, 0.1730], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.1616, 1.0763]. Recommendation = [0.0, -0.2786, 0.1730], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.0740, 0.1612]. Recommendation = [0.0, -0.2786, 0.1730], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.3877, 0.4761]. Recommendation = [0.0, -0.1215, 0.1499], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.5089, 0.4861]. Recommendation = [0.0, -0.1215, 0.1499], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.3415, 0.2679]. Recommendation = [0.0, -0.1215, 0.1499], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.1268, 0.0518]. Recommendation = [0.0, -0.1215, 0.1499], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.0211, 0.3044]. Recommendation = [0.0, -0.1215, 0.1499], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.5217, 0.2389]. Recommendation = [0.0, -0.1215, 0.1499], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.8629, 1.1754]. Recommendation = [0.0, -0.4342, 0.2484], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.9479, 0.8182]. Recommendation = [0.0, -0.4342, 0.2484], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.7168, 0.5386]. Recommendation = [0.0, -0.1337, 0.0655], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.7478, 0.9493]. Recommendation = [0.0, -0.1337, 0.0655], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.4309, 0.0349]. Recommendation = [0.0, -0.1337, 0.0655], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -1.2005, 1.0944]. Recommendation = [0.0, -0.4342, 0.2484], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.9897, 0.4814]. Recommendation = [0.0, -0.4342, 0.2484], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.2657, 0.4518]. Recommendation = [0.0, -0.1337, 0.0655], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -1.0243, 1.5277]. Recommendation = [0.0, -0.1337, 0.0655], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.4904, 1.3767]. Recommendation = [0.0, -0.1337, 0.0655], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.6729, 0.7214]. Recommendation = [0.0, -0.4342, 0.2484], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.7568, 0.4427]. Recommendation = [0.0, -0.4342, 0.2484], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.6973, 0.3179]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.7381, 0.7254]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -1.2706, 1.4373]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -1.0509, 1.3149]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -1.2212, 0.7752]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.3839, 0.7173]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.2050, 0.3314]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.5482, 0.4290]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.1742, 0.0103]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.4709, 0.1881]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.0169, -0.0788]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.7398, 0.2429]. Recommendation = [0.0, 0.6920, 0.5029], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.3904, 0.0180]. Recommendation = [0.0, 0.5636, 0.4094], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, 0.6258, 0.5876]. Recommendation = [0.0, 0.2256, 0.0797], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -0.2014, 0.6732]. Recommendation = [0.0, 0.2256, 0.0797], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3004, -0.2111] = 445.5272, sampling [1.0, -1.4332, 1.2126]. Recommendation = [0.0, 0.2256, 0.0797], Current Cost = 5043.00, Rho = 1.000
