(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -0.2325, 0.6429]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, 0.4462, 0.8929]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -0.9570, 0.8588]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -0.7287, 0.4625]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -1.5168, 1.4657]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -0.6287, 1.1631]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -1.5054, 0.6807]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, 1.0572, 1.5066]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, 0.7778, 1.1919]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, 1.6127, 1.9579]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, 1.4666, 1.2684]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, 1.0862, 1.9367]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.9590, 0.7585] = 453.6985, sampling [0.0, -0.9945, 1.9945]. Recommendation = [0.0, 0.9590, 0.7585], Current Cost = 17000.00, Rho = -1.230
