(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.1405, 0.5033]. Recommendation = [0.0, -0.3887, 0.8392], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.3121, 0.1013]. Recommendation = [0.0, 0.1405, 0.5033], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.0671, 0.9248]. Recommendation = [0.0, 0.3121, 0.1013], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.4766, 0.4146]. Recommendation = [0.0, 0.3121, 0.1013], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.6259, -0.0745]. Recommendation = [0.0, 0.3121, 0.1013], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.3644, -0.2609]. Recommendation = [0.0, 0.3353, 0.1844], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.0178, 0.1693]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, -0.1601, 0.4879]. Recommendation = [0.0, 0.2025, 0.2822], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.2025, 0.2822]. Recommendation = [0.0, 0.2025, 0.2822], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.5510, 0.2313]. Recommendation = [0.0, 0.3353, 0.1844], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.4871, 0.7141]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.1442, -0.0068]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.8680, 0.4649]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.6980, 0.3358]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.7333, 0.7407]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.5238, 1.0809]. Recommendation = [0.0, 0.5530, 0.5043], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.3795, -0.1127]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.5530, 0.5043]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.0137, 0.6899]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.7538, 0.1431]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.9790, 0.8932]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 1.0939, 0.6603]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.8170, 0.9148]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.9388, 0.6129]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, -0.0255, 0.3265]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 1.0122, 1.2123]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.8240, 1.1673]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 1.1961, 0.9961]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.7244, 1.5137]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.5364, -0.3919]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 0.4252, 0.1836]. Recommendation = [0.0, 0.4252, 0.1836], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3887, 0.8392] = 407.0143, sampling [1.0, 1.3439, 1.2629]. Recommendation = [0.0, 0.3353, 0.1844], Current Cost = 5036.00, Rho = 1.000
