(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.1256, 1.4639]. Recommendation = [0.0, -0.2892, -0.1859], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.2350, 1.5787]. Recommendation = [0.0, 1.1256, 1.4639], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.9947, 1.5416]. Recommendation = [0.0, 1.2350, 1.5787], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.2793, 1.3986]. Recommendation = [0.0, 1.2350, 1.5787], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.9617, 1.1977]. Recommendation = [0.0, 1.2313, 1.5312], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.1330, 1.3176]. Recommendation = [0.0, 1.2350, 1.5787], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.9877, 1.3150]. Recommendation = [0.0, 1.1403, 1.4192], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.1786, 1.0440]. Recommendation = [0.0, 1.1403, 1.4192], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.8704, 0.9888]. Recommendation = [0.0, 1.1330, 1.3176], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.7292, 1.2503]. Recommendation = [0.0, 1.0455, 1.1076], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.0352, 1.0605]. Recommendation = [0.0, 1.1330, 1.3176], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.9822, 0.7874]. Recommendation = [0.0, 1.0455, 1.1076], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.6180, 0.6921]. Recommendation = [0.0, 1.0455, 1.1076], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.7876, 0.7712]. Recommendation = [0.0, 1.0455, 1.1076], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.1526, 0.1387]. Recommendation = [0.0, 0.8474, 0.8341], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.5393, 0.2804]. Recommendation = [0.0, 0.8474, 0.8341], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.2374, 0.4784]. Recommendation = [0.0, 1.0352, 1.0605], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.5310, 0.4985]. Recommendation = [0.0, 1.0352, 1.0605], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.0048, -0.0520]. Recommendation = [0.0, 1.0352, 1.0605], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.7692, 0.5257]. Recommendation = [0.0, 1.0352, 1.0605], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.3206, 0.0505]. Recommendation = [0.0, 0.7499, 0.5669], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.4717, 0.9074]. Recommendation = [0.0, 0.7499, 0.5669], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, -0.0879, 0.2935]. Recommendation = [0.0, 0.7499, 0.5669], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.1458, 0.3345]. Recommendation = [0.0, 0.0213, 0.2379], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, -0.1873, -0.0661]. Recommendation = [0.0, 0.7499, 0.5669], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.0110, -0.2150]. Recommendation = [0.0, -0.0759, 0.0128], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.5007, 0.1147]. Recommendation = [0.0, -0.0759, 0.0128], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.8204, 0.1750]. Recommendation = [0.0, -0.0759, 0.0128], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.0110, 0.4354]. Recommendation = [0.0, -0.0759, 0.0128], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.3688, -0.1497]. Recommendation = [0.0, -0.0759, 0.0128], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.6816, 0.2470]. Recommendation = [0.0, 0.2136, 0.0037], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.2136, 0.0037]. Recommendation = [0.0, 0.2136, 0.0037], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.7214, 0.9831]. Recommendation = [0.0, 0.1647, 0.0730], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, -0.0759, 0.0128]. Recommendation = [0.0, 0.1647, 0.0730], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 1.0961, 0.8698]. Recommendation = [0.0, 0.1647, 0.0730], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.3752, 0.7144]. Recommendation = [0.0, 0.1647, 0.0730], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.9695, 0.6775]. Recommendation = [0.0, 0.1647, 0.0730], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.5696, -0.0144]. Recommendation = [0.0, 0.1647, 0.0730], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.2892, -0.1859] = 447.3740, sampling [1.0, 0.0213, 0.2379]. Recommendation = [0.0, 0.8900, 0.7802], Current Cost = 5043.00, Rho = 1.000
