(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -0.1761, 1.2887]. Recommendation = [0.0, 0.1964, 0.5319], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -1.5601, 0.2286]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, 1.0120, 1.9396]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -0.6658, 1.9798]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -1.9667, 1.9129]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, 1.9851, 1.9405]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, 0.5568, 1.2966]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -1.9858, -1.8443]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -0.4108, 0.5415]. Recommendation = [0.0, 0.7868, 0.5748], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, 0.1112, 0.7597]. Recommendation = [0.0, 0.0596, 0.3943], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -0.9506, 1.0478]. Recommendation = [0.0, 0.1169, 0.2720], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, -0.3081, -0.1559]. Recommendation = [0.0, 0.1169, 0.2720], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, 0.2864, 1.9075]. Recommendation = [0.0, -0.0601, 0.2439], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.7868, 0.5748] = 456.0583, sampling [0.0, 1.1850, 1.1153]. Recommendation = [0.0, -0.0601, 0.2439], Current Cost = 18000.00, Rho = -1.230
