(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.5314, -0.0843]. Recommendation = [0.0, -0.8171, 0.3436], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.3816, 0.2330]. Recommendation = [0.0, -0.8171, 0.3436], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.5605, 0.2874]. Recommendation = [0.0, -0.3816, 0.2330], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.4794, 0.1144]. Recommendation = [0.0, -0.4610, 0.1281], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.2505, -0.0914]. Recommendation = [0.0, -0.5605, 0.2874], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.2265, 0.1418]. Recommendation = [0.0, -0.5605, 0.2874], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.3393, 0.5620]. Recommendation = [0.0, -0.2541, 0.1443], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.3411, -0.3782]. Recommendation = [0.0, -0.2541, 0.1443], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.0269, 0.3233]. Recommendation = [0.0, -0.2541, 0.1443], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.2694, 0.3129]. Recommendation = [0.0, -0.2675, 0.2196], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.0542, -0.0440]. Recommendation = [0.0, -0.2541, 0.1443], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.7408, 0.2136]. Recommendation = [0.0, -0.1784, 0.0157], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.5143, 0.4583]. Recommendation = [0.0, -0.1784, 0.0157], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.1784, 0.0157]. Recommendation = [0.0, -0.1784, 0.0157], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.3545, -0.0936]. Recommendation = [0.0, -0.1440, 0.0035], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.0579, 0.2097]. Recommendation = [0.0, -0.1440, 0.0035], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.1292, -0.2990]. Recommendation = [0.0, -0.1440, 0.0035], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.6820, 0.4447]. Recommendation = [0.0, -0.1440, 0.0035], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.3436] = 442.4911, sampling [1.0, -0.6522, 0.3101]. Recommendation = [0.0, -0.1440, 0.0035], Current Cost = 5023.00, Rho = 1.000
