(iter 5) [0.0, 0.2323, -0.3360] = 440.5033, sampling [0.0, 0.0003, 0.2286]. Recommendation = [0.0, 0.2323, -0.3360], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0003, 0.2286] = 450.0748, sampling [0.0, -0.2020, 0.9434]. Recommendation = [0.0, 0.0003, 0.2286], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0003, 0.2286] = 450.0748, sampling [0.0, 0.1364, 1.6553]. Recommendation = [0.0, 0.0003, 0.2286], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.0003, 0.2286] = 450.0748, sampling [0.0, 0.3995, 0.2117]. Recommendation = [0.0, 0.0003, 0.2286], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, 0.0642, 0.5867]. Recommendation = [0.0, 0.2798, 0.2219], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, 0.1789, -0.0565]. Recommendation = [0.0, 0.2798, 0.2219], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -0.2585, -0.1503]. Recommendation = [0.0, 0.2798, 0.2219], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -0.3660, 0.3292]. Recommendation = [0.0, 0.1105, 0.0438], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -0.7724, 0.8118]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -0.6184, 1.1341]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -0.5957, 0.5123]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -1.4963, 1.9316]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -1.3269, 1.4157]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -1.9910, 1.6374]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -1.1048, 1.9644]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -1.0556, 1.1912]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.3995, 0.2117] = 455.6679, sampling [0.0, -0.0921, -0.0434]. Recommendation = [0.0, -0.0921, -0.0434], Current Cost = 21000.00, Rho = -1.230
