(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.4153, 0.6188]. Recommendation = [0.0, 0.2246, 0.9306], Current Cost = 5005.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.1532, 0.4972]. Recommendation = [0.0, 0.4153, 0.6188], Current Cost = 5006.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.2486, 0.7048]. Recommendation = [0.0, 0.4153, 0.6188], Current Cost = 5007.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.4221, 0.3437]. Recommendation = [0.0, 0.4153, 0.6188], Current Cost = 5008.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.7512, 0.4897]. Recommendation = [0.0, 0.3596, 0.5334], Current Cost = 5009.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.6064, 0.6983]. Recommendation = [0.0, 0.3868, 0.4244], Current Cost = 5010.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.6586, 0.1722]. Recommendation = [0.0, 0.3868, 0.4244], Current Cost = 5011.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.6166, 0.4324]. Recommendation = [0.0, 0.6166, 0.4324], Current Cost = 5012.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.8508, 0.3092]. Recommendation = [0.0, 0.6166, 0.4324], Current Cost = 5013.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.9106, 0.6588]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5014.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.6899, 0.9126]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5015.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.7369, 0.6904]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5016.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, 0.2363, 0.2102]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5017.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, -0.2116, 0.5684]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5018.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, -0.0592, 0.2289]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5019.00, Rho = 0.935
(iter 10) [0.0, 0.2246, 0.9306] = 378.2395, sampling [1.0, -0.0257, 0.8013]. Recommendation = [0.0, 0.6237, 0.2907], Current Cost = 5020.00, Rho = 0.935
