(iter 5) [0.0, -0.2539, 0.2884] = 449.7152, sampling [0.0, -0.9210, 0.4802]. Recommendation = [0.0, -0.2539, 0.2884], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.2539, 0.2884] = 449.7152, sampling [0.0, -1.2162, 0.9512]. Recommendation = [0.0, -0.2539, 0.2884], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.2539, 0.2884] = 449.7152, sampling [0.0, -0.6560, -0.0830]. Recommendation = [0.0, -0.2539, 0.2884], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.2539, 0.2884] = 449.7152, sampling [0.0, -0.5346, 0.5593]. Recommendation = [0.0, -0.2539, 0.2884], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.2539, 0.2884] = 449.7152, sampling [0.0, -0.1048, -0.2067]. Recommendation = [0.0, -0.3877, 0.2852], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, -0.1048, -0.2067] = 450.3393, sampling [0.0, -0.4170, -0.5926]. Recommendation = [0.0, -0.4010, 0.2512], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, -0.1048, -0.2067] = 450.3393, sampling [0.0, -1.3419, 0.1854]. Recommendation = [0.0, -0.4010, 0.2512], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, -0.1048, -0.2067] = 450.3393, sampling [0.0, -0.3474, -0.0739]. Recommendation = [0.0, -0.4010, 0.2512], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.3474, -0.0739] = 450.6975, sampling [0.0, -0.8514, 0.8070]. Recommendation = [0.0, -0.4010, 0.2512], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.8514, 0.8070] = 452.1988, sampling [0.0, 0.0155, 0.6589]. Recommendation = [0.0, -0.3934, 0.1151], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.8514, 0.8070] = 452.1988, sampling [0.0, 0.0826, 0.1267]. Recommendation = [0.0, -0.8514, 0.8070], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, -0.9598, 1.4874]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, -0.5200, 0.3081]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, 0.1000, -0.4636]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, -0.9855, 1.1398]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, -0.4118, 0.7826]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, -1.2457, 1.3166]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, 0.0826, 0.1267] = 454.0213, sampling [0.0, -0.1691, 0.0138]. Recommendation = [0.0, -0.1691, 0.0138], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, -0.1691, 0.0138] = 454.9113, sampling [0.0, 0.4391, 0.2939]. Recommendation = [0.0, 0.0333, 0.1219], Current Cost = 23000.00, Rho = -1.230
(iter 23) [0.0, 0.4391, 0.2939] = 454.9646, sampling [0.0, 0.4179, -0.1503]. Recommendation = [0.0, 0.4391, 0.2939], Current Cost = 24000.00, Rho = -1.230
(iter 23) [0.0, 0.4391, 0.2939] = 454.9646, sampling [0.0, 0.1206, -0.0935]. Recommendation = [0.0, 0.1611, -0.0552], Current Cost = 25000.00, Rho = -1.230
(iter 23) [0.0, 0.4391, 0.2939] = 454.9646, sampling [0.0, 0.4933, 0.8370]. Recommendation = [0.0, 0.1936, 0.0986], Current Cost = 26000.00, Rho = -1.230
(iter 23) [0.0, 0.4391, 0.2939] = 454.9646, sampling [0.0, 0.0709, 1.2893]. Recommendation = [0.0, 0.1936, 0.0986], Current Cost = 27000.00, Rho = -1.230
(iter 23) [0.0, 0.4391, 0.2939] = 454.9646, sampling [0.0, 0.3315, 0.5392]. Recommendation = [0.0, 0.1936, 0.0986], Current Cost = 28000.00, Rho = -1.230
(iter 23) [0.0, 0.4391, 0.2939] = 454.9646, sampling [0.0, 0.3138, 0.1734]. Recommendation = [0.0, 0.1936, 0.0986], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, 0.3138, 0.1734] = 455.2683, sampling [0.0, 0.7047, 0.3877]. Recommendation = [0.0, 0.1936, 0.0986], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, 0.3138, 0.1734] = 455.2683, sampling [0.0, 0.5958, 0.1072]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 31000.00, Rho = -1.230
(iter 29) [0.0, 0.3138, 0.1734] = 455.2683, sampling [0.0, -1.0378, 1.9620]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 32000.00, Rho = -1.230
(iter 29) [0.0, 0.3138, 0.1734] = 455.2683, sampling [0.0, 0.8810, 0.8090]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 0.6337, 0.5930]. Recommendation = [0.0, 0.5595, 0.4034], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 0.9765, 0.4187]. Recommendation = [0.0, 0.5595, 0.4034], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 0.9684, 1.2357]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 1.2374, 0.9854]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 0.7563, 1.0541]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 0.9252, 1.7271]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 1.4526, 1.3807]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, -0.3749, 1.9261]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 1.1934, 0.6969]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, -1.7157, 1.1346]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 43000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, -0.1160, 0.4387]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 44000.00, Rho = -1.230
(iter 33) [0.0, 0.8810, 0.8090] = 456.1780, sampling [0.0, 1.1655, 1.3715]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 45000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.3078, -0.3529]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 46000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.7126, 0.6147]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 47000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.7261, 0.1890]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 48000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.3934, 0.1151]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 49000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -1.2234, 1.5636]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 50000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.8375, 0.6334]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 51000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.7158, 1.4539]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 52000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.5342, 1.9078]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 53000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.3108, 1.7590]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 54000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.9564, 1.6658]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 55000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.2593, 1.5661]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 56000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.3578, -0.3694]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 57000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.9758, 1.0641]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 58000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.0184, -0.7156]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 59000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.0605, 0.2674]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 60000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -1.0088, 0.9022]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 61000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.8266, 0.0300]. Recommendation = [0.0, 0.2456, 0.0238], Current Cost = 62000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.6905, 0.8941]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 63000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.3605, 0.4968]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 64000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.2456, 0.0238]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 65000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.0019, 1.9980]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 66000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.1712, -0.2925]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 67000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -1.4412, 1.9438]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 68000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.1520, 1.2148]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 69000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.8347, -0.4907]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 70000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -1.1951, 1.8329]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 71000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.7215, 0.7953]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 72000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.0768, 1.5265]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 73000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.5595, 0.4034]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 74000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.0976, -0.5153]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 75000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.5819, 0.0788]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 76000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.7796, 0.2152]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 77000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.6285, 0.4679]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 78000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.0316, 0.0013]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 79000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 1.2820, 1.8976]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 80000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.7889, 1.0448]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 81000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -1.1253, 1.4200]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 82000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.1111, 0.2437]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 83000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.5904, -0.1471]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 84000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -1.9433, 1.8749]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 85000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.2346, 0.9119]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 86000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.3216, 0.3378]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 87000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, 0.4795, 0.1175]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 88000.00, Rho = -1.230
(iter 45) [0.0, 1.1655, 1.3715] = 456.2553, sampling [0.0, -0.7874, 1.2960]. Recommendation = [0.0, 1.1655, 1.3715], Current Cost = 89000.00, Rho = -1.230
