(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.4753, 0.8547]. Recommendation = [0.0, -0.7592, 0.9494], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, -0.2113, 0.8834]. Recommendation = [0.0, -0.7592, 0.9494], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.8972, 0.3653]. Recommendation = [0.0, -0.7592, 0.9494], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.4316, 0.2371]. Recommendation = [0.0, -0.7592, 0.9494], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 1.0142, 1.2852]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 1.2335, 0.9284]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.7057, 0.0616]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.6613, 1.4994]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.5994, 0.4269]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.9444, 0.8176]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.2450, 0.5239]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 1.3447, 1.3772]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.9978, 1.0439]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.6933, 0.7855]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.3627, -0.0434]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.5005, 0.0716]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.5770, 0.5939]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.1639, 0.2622]. Recommendation = [0.0, 0.4316, 0.2371], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 1.2067, 0.4910]. Recommendation = [0.0, 0.4011, 0.1945], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7592, 0.9494] = 439.2948, sampling [1.0, 0.7549, 1.0521]. Recommendation = [0.0, 0.4011, 0.1945], Current Cost = 5024.00, Rho = 1.000
