(iter 5) [0.0, 1.0190, 0.0420] = 357.0143, sampling [0.0, 0.9058, 0.3728]. Recommendation = [0.0, 1.0190, 0.0420], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9058, 0.3728] = 436.2401, sampling [0.0, 0.9555, 0.5894]. Recommendation = [0.0, 0.9058, 0.3728], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.9555, 0.5894] = 445.8307, sampling [0.0, 0.7607, 0.5428]. Recommendation = [0.0, 0.9555, 0.5894], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.7607, 0.5428] = 456.1145, sampling [0.0, 0.8313, 0.8079]. Recommendation = [0.0, 0.7607, 0.5428], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.7607, 0.5428] = 456.1145, sampling [0.0, 0.8169, 0.6744]. Recommendation = [0.0, 0.7607, 0.5428], Current Cost = 9000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.5959, 0.7564]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 10000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 1.0724, 0.8212]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 11000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.8658, 1.0259]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 12000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.6917, 0.9426]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 13000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.9491, 0.9535]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 14000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 1.2253, 0.6553]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 15000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.5713, 0.5981]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 16000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 1.1168, 1.1419]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 17000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.9194, 1.2339]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 18000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 1.0627, 1.0709]. Recommendation = [0.0, 1.0627, 1.0709], Current Cost = 19000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 1.3400, 1.1013]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 20000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 1.1275, 0.9308]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 21000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.6989, 0.2666]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 22000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.7846, 0.3915]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 23000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.4489, 0.4388]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 24000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.6574, 0.5610]. Recommendation = [0.0, 0.6574, 0.5610], Current Cost = 25000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.4956, 0.3160]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 26000.00, Rho = -1.230
(iter 9) [0.0, 0.8169, 0.6744] = 456.2616, sampling [0.0, 0.3424, 0.8177]. Recommendation = [0.0, 0.8169, 0.6744], Current Cost = 27000.00, Rho = -1.230
