(iter 5) [0.0, -0.3540, 0.5431] = 437.0138, sampling [0.0, -0.5306, 0.8421]. Recommendation = [0.0, -0.3540, 0.5431], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.3540, 0.5431] = 437.0138, sampling [0.0, -0.2860, 0.7753]. Recommendation = [0.0, -0.3540, 0.5431], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.3540, 0.5431] = 437.0138, sampling [0.0, -0.5242, 0.6205]. Recommendation = [0.0, -0.3540, 0.5431], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.5242, 0.6205] = 442.0278, sampling [0.0, -0.7680, 0.7202]. Recommendation = [0.0, -0.5242, 0.6205], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -0.7680, 0.7202] = 451.4754, sampling [0.0, -0.8391, 0.9888]. Recommendation = [0.0, -0.7680, 0.7202], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -0.7680, 0.7202] = 451.4754, sampling [0.0, -1.0752, 0.7681]. Recommendation = [0.0, -0.7680, 0.7202], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, -0.7680, 0.7202] = 451.4754, sampling [0.0, -0.8073, 0.4968]. Recommendation = [0.0, -0.7680, 0.7202], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, -0.7680, 0.7202] = 451.4754, sampling [0.0, -0.9595, 0.6950]. Recommendation = [0.0, -0.7379, 0.5777], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, -0.7680, 0.7202] = 451.4754, sampling [0.0, -0.6981, 0.5634]. Recommendation = [0.0, -0.7379, 0.5777], Current Cost = 13000.00, Rho = -1.230
(iter 13) [0.0, -0.6981, 0.5634] = 452.8369, sampling [0.0, -1.0079, 0.9270]. Recommendation = [0.0, -0.7379, 0.5777], Current Cost = 14000.00, Rho = -1.230
(iter 13) [0.0, -0.6981, 0.5634] = 452.8369, sampling [0.0, -0.9639, 1.1833]. Recommendation = [0.0, -0.7379, 0.5777], Current Cost = 15000.00, Rho = -1.230
(iter 13) [0.0, -0.6981, 0.5634] = 452.8369, sampling [0.0, -0.7505, 1.2383]. Recommendation = [0.0, -0.7379, 0.5777], Current Cost = 16000.00, Rho = -1.230
