(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.0047, -0.1220]. Recommendation = [0.0, 0.3699, -0.2683], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.0348, -0.3044]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.2330, -0.0557]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.1539, 0.1893]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.2265, -0.1479]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.0625, -0.3149]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.2384, -0.3588]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.0196, -0.0167]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.0213, -0.2119]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.2896, 0.7787]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.1459, 0.1439]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, 0.1195, -0.4063]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.0795, -0.2305]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3699, -0.2683] = 439.4855, sampling [1.0, -0.1338, 0.0158]. Recommendation = [0.0, 0.0213, -0.2119], Current Cost = 5018.00, Rho = 1.000
