(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.0890, -0.2948]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.3553, -0.3399]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.2521, -0.1449]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.0391, -0.0790]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.1248, -0.4655]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.0922, -0.1480]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.2090, -0.5519]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.3332, -0.0806]. Recommendation = [0.0, -0.4848, -0.1245], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.1958, -0.1914]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.1204, 0.0527]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.3178, 0.1415]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.0682, 0.1274]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.1893, -0.0327]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.2551, 0.0092]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.0282, -0.3995]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.3393, 0.0330]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.0153, 0.0168]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.4010, -0.2465]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.0236, -0.2615]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, -0.1941, 0.1633]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.0994, 0.3578]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.6420, 0.3279]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4848, -0.1245] = 441.1683, sampling [1.0, 0.4931, 0.0387]. Recommendation = [0.0, -0.3073, -0.1179], Current Cost = 5027.00, Rho = 1.000
