(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.3727, 0.4047]. Recommendation = [0.0, -0.0721, -0.2870], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.6638, 0.0312]. Recommendation = [0.0, -0.3727, 0.4047], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.3287, 1.0155]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.2904, 0.0480]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.7350, 0.4014]. Recommendation = [0.0, -0.2904, 0.0480], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, 0.0228, 0.6148]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.8067, 0.6712]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -1.0973, 0.2052]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.3424, -0.2963]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.1253, 0.2312]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.4924, 0.7132]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.4529, 0.2167]. Recommendation = [0.0, -0.4529, 0.2167], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.1026, -0.0392]. Recommendation = [0.0, -0.2638, -0.0031], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, 0.2154, 1.1316]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.5638, 0.4697]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.4055, -0.1193]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.2017, 0.5172]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.8195, 1.0304]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.7553, 0.8658]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.6347, 0.2516]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.9939, 0.6941]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.8086, -0.3020]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.1820, -0.1680]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0721, -0.2870] = 446.6151, sampling [1.0, -0.4356, 0.0811]. Recommendation = [0.0, -0.1792, -0.0299], Current Cost = 5028.00, Rho = 1.000
