(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.3907, 0.0230]. Recommendation = [0.0, 0.0273, -0.7669], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.4129, 0.6524]. Recommendation = [0.0, -0.3907, 0.0230], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.5560, -0.3923]. Recommendation = [0.0, -0.3907, 0.0230], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, 0.0610, 0.3434]. Recommendation = [0.0, -0.3907, 0.0230], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.0068, -0.1303]. Recommendation = [0.0, -0.3907, 0.0230], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.5512, 0.3052]. Recommendation = [0.0, -0.2314, 0.1897], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, 0.0285, 0.8863]. Recommendation = [0.0, -0.2314, 0.1897], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.7284, 0.9447]. Recommendation = [0.0, -0.2314, 0.1897], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.7813, 0.5555]. Recommendation = [0.0, -0.2314, 0.1897], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.1661, -0.3709]. Recommendation = [0.0, -0.2314, 0.1897], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.7474, -0.0465]. Recommendation = [0.0, -0.2314, 0.1897], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0273, -0.7669] = 396.4322, sampling [1.0, -0.3636, 1.2981]. Recommendation = [0.0, -0.2606, -0.0382], Current Cost = 5016.00, Rho = 1.000
