(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.1896, 0.0544]. Recommendation = [0.0, 0.1168, -0.1021], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.1449, -0.1881]. Recommendation = [0.0, -0.1896, 0.0544], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.0063, 0.2460]. Recommendation = [0.0, 0.0576, -0.0679], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.3087, 0.4196]. Recommendation = [0.0, 0.0453, -0.0495], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.3143, 0.7643]. Recommendation = [0.0, 0.0453, -0.0495], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.0574, 0.5070]. Recommendation = [0.0, 0.0453, -0.0495], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.4438, 0.0645]. Recommendation = [0.0, 0.0453, -0.0495], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.2782, 0.1573]. Recommendation = [0.0, -0.2782, 0.1573], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.5433, 0.5708]. Recommendation = [0.0, 0.0453, -0.0495], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.5497, 0.2684]. Recommendation = [0.0, 0.0453, -0.0495], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.6136, 0.9091]. Recommendation = [0.0, -0.4110, 0.2965], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.4136, -0.2254]. Recommendation = [0.0, -0.4110, 0.2965], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.0266, -0.4668]. Recommendation = [0.0, -0.2372, -0.0882], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.2885, -0.0259]. Recommendation = [0.0, -0.4110, 0.2965], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.2257, -0.3630]. Recommendation = [0.0, -0.4110, 0.2965], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1168, -0.1021] = 454.1806, sampling [1.0, -0.4110, 0.2965]. Recommendation = [0.0, -0.4110, 0.2965], Current Cost = 5020.00, Rho = 1.000
