(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.6510, 0.8116]. Recommendation = [0.0, 1.4627, 1.9273], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.0406, 1.3785]. Recommendation = [0.0, 1.4627, 1.9273], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.5877, 0.4444]. Recommendation = [0.0, 1.4627, 1.9273], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.7008, 0.5177]. Recommendation = [0.0, 0.5877, 0.4444], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.2555, 1.5170]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.1276, 1.7444]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.0999, 1.1226]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.8918, 0.9928]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.8672, 0.6763]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.0487, 0.8808]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.2264, 1.2799]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.8580, 0.4775]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.3782, 1.6267]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.9243, 1.1719]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.7176, 0.6748]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.4715, 0.5225]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.8236, 0.5877]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.6219, 0.3516]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.2400, 1.4077]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.1307, 1.0049]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.0108, 0.7542]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.6854, 0.5767]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 1.1920, 1.1505]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.4627, 1.9273] = 451.5773, sampling [1.0, 0.7929, 0.9623]. Recommendation = [0.0, 0.7008, 0.5177], Current Cost = 5028.00, Rho = 1.000
