(iter 5) [0.0, 1.3069, 1.9392] = 450.8638, sampling [0.0, 1.0305, 1.9908]. Recommendation = [0.0, 1.3069, 1.9392], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.3069, 1.9392] = 450.8638, sampling [0.0, 1.4810, 1.9616]. Recommendation = [0.0, 1.3069, 1.9392], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.3069, 1.9392] = 450.8638, sampling [0.0, 1.4055, 1.6766]. Recommendation = [0.0, 1.3069, 1.9392], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.3069, 1.9392] = 450.8638, sampling [0.0, 1.2685, 1.7642]. Recommendation = [0.0, 1.3069, 1.9392], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 1.7338, 1.7725]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 1.2314, 1.8528]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 1.1671, 1.7010]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 1.0853, 1.4668]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 1.3275, 1.4960]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 0.8661, 1.3489]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 1.2685, 1.7642] = 453.8202, sampling [0.0, 1.0780, 1.3063]. Recommendation = [0.0, 1.2685, 1.7642], Current Cost = 15000.00, Rho = -1.230
