(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, 0.3103, -0.1266]. Recommendation = [0.0, 0.4605, -0.1593], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, 0.1701, -0.2355]. Recommendation = [0.0, 0.3103, -0.1266], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, 0.0224, -0.0288]. Recommendation = [0.0, 0.3103, -0.1266], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, 0.2454, 0.0039]. Recommendation = [0.0, 0.0224, -0.0288], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, 0.0374, 0.1991]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.0218, 0.0860]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.2231, 0.1862]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.1762, 0.0085]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.0418, -0.1668]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.1447, 0.3658]. Recommendation = [0.0, 0.0046, -0.1138], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.1079, -0.0234]. Recommendation = [0.0, 0.0046, -0.1138], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, 0.0046, -0.1138]. Recommendation = [0.0, 0.0046, -0.1138], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.4549, 0.3855]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.3436, 0.2988]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.3322, 0.0702]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.3716, 0.4861]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.3158, 0.1367]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.5505, 0.2958]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.6304, 0.6043]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.7701, 0.4063]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4605, -0.1593] = 442.2158, sampling [1.0, -0.5064, 0.5007]. Recommendation = [0.0, 0.2454, 0.0039], Current Cost = 5025.00, Rho = 1.000
