(iter 5) [0.0, 0.0781, 0.2648] = 448.7597, sampling [0.0, -0.4347, 0.7047]. Recommendation = [0.0, 0.0781, 0.2648], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0781, 0.2648] = 448.7597, sampling [0.0, -0.9956, 0.7506]. Recommendation = [0.0, 0.0781, 0.2648], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0781, 0.2648] = 448.7597, sampling [0.0, -0.3987, 0.2713]. Recommendation = [0.0, 0.0781, 0.2648], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -0.7589, 0.4679]. Recommendation = [0.0, -0.3987, 0.2713], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -0.0678, 0.4799]. Recommendation = [0.0, -0.3987, 0.2713], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -0.7624, 0.8305]. Recommendation = [0.0, -0.3987, 0.2713], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -1.4293, 0.8201]. Recommendation = [0.0, -0.3987, 0.2713], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -0.4030, 1.2151]. Recommendation = [0.0, -0.3987, 0.2713], Current Cost = 12000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -0.6952, 0.0594]. Recommendation = [0.0, -0.7338, 0.5854], Current Cost = 13000.00, Rho = -1.230
(iter 7) [0.0, -0.3987, 0.2713] = 453.0800, sampling [0.0, -0.2324, 0.0352]. Recommendation = [0.0, -0.4643, 0.3847], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.2004, 0.2213]. Recommendation = [0.0, -0.2004, 0.2213], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.5597, 0.5493]. Recommendation = [0.0, -0.2324, 0.0352], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.9533, 0.3108]. Recommendation = [0.0, -0.2324, 0.0352], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.4700, 0.1126]. Recommendation = [0.0, -0.2324, 0.0352], Current Cost = 18000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.7052, 0.3130]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 19000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.0317, 1.4656]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 20000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.3789, 0.4909]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 21000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.2111, 1.2671]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 22000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.9270, 0.9316]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 23000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.4836, -0.1529]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 24000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.0781, 1.8611]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 25000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.7703, 1.6703]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 26000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.0001, -0.3007]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 27000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.0909, -0.1365]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 28000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, 0.0229, 0.1245]. Recommendation = [0.0, -0.3636, 0.1352], Current Cost = 29000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.3243, -0.1122]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 30000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.0043, 0.8078]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 31000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -0.8767, 0.6959]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 32000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.2759, 1.6146]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 33000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.4858, 1.8725]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 34000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.9183, 1.8017]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 35000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.1905, 1.4556]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 36000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, -1.3225, 1.8351]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 37000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, 0.3678, 0.4084]. Recommendation = [0.0, -0.1452, 0.1786], Current Cost = 38000.00, Rho = -1.230
(iter 14) [0.0, -0.2324, 0.0352] = 454.7460, sampling [0.0, 0.2606, 0.0805]. Recommendation = [0.0, -0.2855, -0.0011], Current Cost = 39000.00, Rho = -1.230
(iter 39) [0.0, 0.2606, 0.0805] = 455.7375, sampling [0.0, 0.1936, 0.5044]. Recommendation = [0.0, 0.2606, 0.0805], Current Cost = 40000.00, Rho = -1.230
(iter 39) [0.0, 0.2606, 0.0805] = 455.7375, sampling [0.0, 0.3043, 0.1983]. Recommendation = [0.0, 0.2606, 0.0805], Current Cost = 41000.00, Rho = -1.230
(iter 39) [0.0, 0.2606, 0.0805] = 455.7375, sampling [0.0, 0.5869, 0.8778]. Recommendation = [0.0, 0.2302, 0.1882], Current Cost = 42000.00, Rho = -1.230
(iter 39) [0.0, 0.2606, 0.0805] = 455.7375, sampling [0.0, 0.6033, 0.4574]. Recommendation = [0.0, 0.2302, 0.1882], Current Cost = 43000.00, Rho = -1.230
(iter 39) [0.0, 0.2606, 0.0805] = 455.7375, sampling [0.0, 0.4684, 0.6968]. Recommendation = [0.0, 0.2302, 0.1882], Current Cost = 44000.00, Rho = -1.230
(iter 39) [0.0, 0.2606, 0.0805] = 455.7375, sampling [0.0, 0.5214, 0.2165]. Recommendation = [0.0, 0.2302, 0.1882], Current Cost = 45000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 0.8626, 0.6599]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 46000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 0.8798, 0.3591]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 47000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 0.9564, 1.1451]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 48000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 0.6430, 1.4354]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 49000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 1.1066, 0.9103]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 50000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 0.8526, 0.9598]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 51000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 1.1701, 0.5962]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 52000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 1.3234, 1.3784]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 53000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 1.3347, 1.1153]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 54000.00, Rho = -1.230
(iter 45) [0.0, 0.5214, 0.2165] = 455.7652, sampling [0.0, 1.1145, 1.2282]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 55000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.1347, 1.6612]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 56000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.0341, 1.4593]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 57000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.5589, 1.8571]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 58000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.9609, 1.9871]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 59000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.6571, 1.4764]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 60000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.2565, -0.1084]. Recommendation = [0.0, 0.5010, 0.2754], Current Cost = 61000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.4757, -0.0114]. Recommendation = [0.0, 0.2015, 0.0413], Current Cost = 62000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.7595, 0.7816]. Recommendation = [0.0, 0.4033, 0.1410], Current Cost = 63000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.7207, 0.2485]. Recommendation = [0.0, 0.4033, 0.1410], Current Cost = 64000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.0750, -0.3702]. Recommendation = [0.0, 0.4033, 0.1410], Current Cost = 65000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.1338, -0.2413]. Recommendation = [0.0, 0.4033, 0.1410], Current Cost = 66000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.7636, 0.4311]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 67000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.0036, 0.7789]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 68000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.3170, 1.8280]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 69000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.2679, 1.6267]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 70000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.3553, 1.0840]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 71000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.3095, -0.4096]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 72000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.2153, 1.4366]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 73000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -1.0273, 1.2364]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 74000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.7338, 0.5854]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 75000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.2088, -0.1934]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 76000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.0950, 1.9933]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 77000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.7552, 1.0778]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 78000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.1261, 1.1088]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 79000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.4033, 0.1410]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 80000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.4643, 0.3847]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 81000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.7391, 0.0513]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 82000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.2152, 0.4159]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 83000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.9885, 0.5121]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 84000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.7264, 1.0713]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 85000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 1.3883, 1.7363]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 86000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.1749, 0.0765]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 87000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.3636, 0.1352]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 88000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.5321, 0.5270]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 89000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -0.0483, 0.2762]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 90000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.4538, -0.3406]. Recommendation = [0.0, 0.2181, 0.0050], Current Cost = 91000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.1559, -0.4173]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 92000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.9750, 1.0471]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 93000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.6694, 0.7270]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 94000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -1.1824, 1.7302]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 95000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.8700, 0.8552]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 96000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, -1.3710, 1.6825]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 97000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.3363, 0.0085]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 98000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.1900, 0.2594]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 99000.00, Rho = -1.230
(iter 55) [0.0, 1.1145, 1.2282] = 456.2675, sampling [0.0, 0.6776, 0.3652]. Recommendation = [0.0, 1.1145, 1.2282], Current Cost = 100000.00, Rho = -1.230
