(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.0940, 0.2315]. Recommendation = [0.0, -0.3965, -0.2135], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.1754, 0.5790]. Recommendation = [0.0, -0.2502, 0.2876], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.0353, -0.0593]. Recommendation = [0.0, -0.1276, 0.3343], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.2960, 0.2231]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.2097, -0.0024]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.2376, 0.5174]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.6729, 0.5338]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.6059, 0.0691]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.5587, 0.3378]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.6256, 1.0032]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 1.0166, 0.5714]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.4841, 0.6255]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.8838, 0.3203]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.0609, 0.9737]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.3444, 0.1929]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 1.0491, 0.9458]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.8178, 0.7913]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.0990, 0.3254]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.4417, -0.1539]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.4365, 0.0608]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 1.3957, 0.7948]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.1971, -0.1158]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.9243, 1.2026]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.1081, -0.1739]. Recommendation = [0.0, -0.1039, 0.0730], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.3473, 0.4267]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.8652, 1.0277]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.8364, 0.6060]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.1696, 0.1754]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.9009, -0.0199]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.2502, 0.2876]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.1039, 0.0730]. Recommendation = [0.0, -0.0370, 0.0331], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.7115, 1.3992]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 1.1662, 1.1871]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.5411, 0.7878]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.3144, 0.0021]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.9793, 0.8261]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.7534, 0.2687]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.4752, 0.2583]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.0582, -0.3867]. Recommendation = [0.0, -0.0833, -0.0775], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.3155, -0.3136]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.0403, -0.1814]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.7801, 0.4553]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, -0.2218, 0.7071]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.5011, 0.4635]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 1.2349, 1.3450]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.3965, -0.2135] = 440.6100, sampling [1.0, 0.9960, 1.4106]. Recommendation = [0.0, -0.1959, 0.0844], Current Cost = 5050.00, Rho = 1.000
