(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.2563, 0.9664]. Recommendation = [0.0, -0.7467, 1.0288], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.1813, 0.1175]. Recommendation = [0.0, -0.7467, 1.0288], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.0061, 1.8388]. Recommendation = [0.0, 0.1813, 0.1175], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, -0.2356, 0.5575]. Recommendation = [0.0, 0.1813, 0.1175], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.5421, 0.4761]. Recommendation = [0.0, 0.1813, 0.1175], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.9410, 0.8078]. Recommendation = [0.0, 0.2653, 0.2933], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.3674, -0.2466]. Recommendation = [0.0, 0.2697, 0.2838], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.1404, 0.5401]. Recommendation = [0.0, 0.2697, 0.2838], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.5705, 0.1921]. Recommendation = [0.0, 0.9410, 0.8078], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.8996, 1.1582]. Recommendation = [0.0, 0.3492, 0.1834], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 1.4257, 0.7850]. Recommendation = [0.0, 0.3492, 0.1834], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.6466, 0.8531]. Recommendation = [0.0, 0.3492, 0.1834], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, -0.1559, 0.0819]. Recommendation = [0.0, 0.3492, 0.1834], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.0616, -0.1922]. Recommendation = [0.0, 0.3492, 0.1834], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, -0.3694, 0.8694]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.7887, 0.3990]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.2904, 0.3163]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.4834, -0.0103]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, -0.4639, 0.3461]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, -0.6271, 0.6624]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 1.0794, 1.6457]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.7720, 1.4109]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 1.1597, 1.2363]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 0.8325, 0.6156]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 1.6900, 1.9888]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 1.1851, 1.9711]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, 1.3685, 1.7414]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.7467, 1.0288] = 431.0429, sampling [1.0, -0.2827, 0.2290]. Recommendation = [0.0, 0.1880, -0.0147], Current Cost = 5032.00, Rho = 1.000
