(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.0401, -0.0686]. Recommendation = [0.0, -0.0374, 0.4647], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.3637, 0.1894]. Recommendation = [0.0, -0.0401, -0.0686], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.1821, -0.3996]. Recommendation = [0.0, -0.2632, 0.0794], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.6857, 0.4525]. Recommendation = [0.0, -0.2632, 0.0794], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.3963, 0.7292]. Recommendation = [0.0, -0.1858, -0.1033], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, 0.1656, -0.2327]. Recommendation = [0.0, -0.4954, 0.4056], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.3229, -0.1230]. Recommendation = [0.0, -0.4954, 0.4056], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -1.0888, 0.4513]. Recommendation = [0.0, -0.4954, 0.4056], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.8067, 0.1550]. Recommendation = [0.0, -0.4380, 0.3248], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.8733, 0.7826]. Recommendation = [0.0, -0.5280, 0.3033], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, 0.2216, 0.1105]. Recommendation = [0.0, -0.4380, 0.3248], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.0535, 0.2140]. Recommendation = [0.0, -0.1003, 0.0210], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.4954, 0.4056]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.6211, 1.1546]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.0851, 0.9243]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.6339, 0.8301]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -0.6831, -0.5237]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, 0.1027, -0.5602]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -1.1209, -0.0916]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, 0.3214, 0.5338]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -1.0627, 1.0913]. Recommendation = [0.0, -0.0042, -0.2370], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, -1.1929, 0.7132]. Recommendation = [0.0, -0.0042, -0.2370], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, 0.3687, -0.1521]. Recommendation = [0.0, -0.0042, -0.2370], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0374, 0.4647] = 433.7623, sampling [1.0, 0.4810, 0.2395]. Recommendation = [0.0, 0.1139, 0.0155], Current Cost = 5028.00, Rho = 1.000
