(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.4641, -0.5791]. Recommendation = [0.0, 0.5042, -0.8483], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.4752, -0.3538]. Recommendation = [0.0, 0.4641, -0.5791], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.5648, -0.2630]. Recommendation = [0.0, 0.4752, -0.3538], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.4354, -0.2498]. Recommendation = [0.0, 0.4752, -0.3538], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.4218, -0.1624]. Recommendation = [0.0, 0.4354, -0.2498], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.3055, -0.1917]. Recommendation = [0.0, 0.4218, -0.1624], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.3401, -0.0563]. Recommendation = [0.0, 0.3055, -0.1917], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.3177, -0.1267]. Recommendation = [0.0, 0.3401, -0.0563], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.4093, 0.0206]. Recommendation = [0.0, 0.3401, -0.0563], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.2626, 0.1166]. Recommendation = [0.0, 0.4093, 0.0206], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.1651, 0.0109]. Recommendation = [0.0, 0.2626, 0.1166], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.4607, 0.1749]. Recommendation = [0.0, 0.2626, 0.1166], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.3092, 0.2045]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.5393, 0.1456]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.6457, -0.0241]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.1810, -0.2902]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.0975, -0.0484]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.1080, 0.1242]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5042, -0.8483] = 334.4995, sampling [1.0, 0.2096, 0.2901]. Recommendation = [0.0, 0.4607, 0.1749], Current Cost = 5023.00, Rho = 1.000
