(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.5843, 0.2432]. Recommendation = [0.0, 0.8058, -0.1824], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.4183, 0.6936]. Recommendation = [0.0, 0.5843, 0.2432], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.2715, 0.1747]. Recommendation = [0.0, 0.5843, 0.2432], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.3467, -0.2459]. Recommendation = [0.0, 0.4084, 0.3071], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.0162, 0.6042]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.4840, -0.0607]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.3882, 0.3856]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.2515, 1.0529]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.8040, 0.6288]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.8995, 0.3218]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.5988, 0.5961]. Recommendation = [0.0, 0.6508, 0.3716], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.3310, -0.6827]. Recommendation = [0.0, 0.4263, 0.1592], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.0283, 0.0991]. Recommendation = [0.0, 0.6508, 0.3716], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.0850, -0.1784]. Recommendation = [0.0, 0.6508, 0.3716], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.1382, 0.4299]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.0783, -0.5043]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.3194, -0.0243]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.6508, 0.3716]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.4985, -0.4199]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.7876, 0.1115]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.6061, 0.9853]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.4263, 0.1592]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, -0.1506, 0.3436]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, -0.2425, 0.8966]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, -0.1954, -0.1015]. Recommendation = [0.0, 0.2015, 0.0658], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, -0.1292, -0.2904]. Recommendation = [0.0, 0.1561, -0.0546], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.0740, 0.2782]. Recommendation = [0.0, -0.0130, -0.1472], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.8215, 0.8383]. Recommendation = [0.0, -0.0130, -0.1472], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.8058, -0.1824] = 387.0914, sampling [1.0, 0.6564, 0.7635]. Recommendation = [0.0, -0.0130, -0.1472], Current Cost = 5033.00, Rho = 1.000
