(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.3987, -0.1137]. Recommendation = [0.0, -0.5244, -0.2164], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.1957, -0.0684]. Recommendation = [0.0, -0.3987, -0.1137], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.2770, 0.1242]. Recommendation = [0.0, -0.1957, -0.0684], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.0990, 0.1663]. Recommendation = [0.0, -0.2770, 0.1242], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.0229, 0.0869]. Recommendation = [0.0, -0.2770, 0.1242], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.2101, 0.2146]. Recommendation = [0.0, -0.2770, 0.1242], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.0371, 0.2349]. Recommendation = [0.0, -0.1720, 0.1863], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.0791, 0.3341]. Recommendation = [0.0, -0.0392, 0.1096], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.4028, 0.1776]. Recommendation = [0.0, -0.0392, 0.1096], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.3455, 0.2175]. Recommendation = [0.0, -0.0392, 0.1096], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.0471, 0.0032]. Recommendation = [0.0, -0.0392, 0.1096], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.0846, 0.0965]. Recommendation = [0.0, 0.0471, 0.0032], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.0037, 0.1347]. Recommendation = [0.0, 0.0471, 0.0032], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, -0.1591, -0.1551]. Recommendation = [0.0, 0.0471, 0.0032], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.0542, -0.1354]. Recommendation = [0.0, 0.0471, 0.0032], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.1713, -0.0066]. Recommendation = [0.0, 0.0471, 0.0032], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.2449, 0.2572]. Recommendation = [0.0, 0.1713, -0.0066], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.5244, -0.2164] = 429.8292, sampling [1.0, 0.2647, 0.1023]. Recommendation = [0.0, 0.1713, -0.0066], Current Cost = 5022.00, Rho = 1.000
