(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.0122, 0.5321]. Recommendation = [0.0, -0.8405, 0.5552], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.0627, 0.0267]. Recommendation = [0.0, -0.8405, 0.5552], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.4135, 0.3780]. Recommendation = [0.0, 0.0627, 0.0267], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.5978, 1.0007]. Recommendation = [0.0, 0.0627, 0.0267], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.2593, 1.0476]. Recommendation = [0.0, 0.0627, 0.0267], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.4787, 0.3840]. Recommendation = [0.0, 0.0627, 0.0267], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.3722, -0.2023]. Recommendation = [0.0, 0.0627, 0.0267], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.0281, -0.3105]. Recommendation = [0.0, 0.2706, 0.1737], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.0336, 0.6936]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.1332, 1.2618]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.7725, 1.5832]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.4504, 1.0125]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.2713, -0.0184]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.2706, 0.1737]. Recommendation = [0.0, -0.0308, 0.0973], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.3605, 0.7089]. Recommendation = [0.0, -0.0308, 0.0973], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.7459, 0.3287]. Recommendation = [0.0, -0.0308, 0.0973], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.0624, 0.2544]. Recommendation = [0.0, -0.0308, 0.0973], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.3916, 0.6787]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.9568, 0.9008]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.6357, 0.0528]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.6188, 0.5260]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.3255, -0.5013]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.6330, 0.4506]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.3032, -0.0003]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.3642, 1.5460]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.3532, 0.1625]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.6061, 0.0586]. Recommendation = [0.0, -0.1955, 0.1884], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.2812, 0.3925]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.0508, 0.3554]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.6602, 0.8071]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.1617, -0.1999]. Recommendation = [0.0, 0.1561, 0.0285], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.2318, 1.1796]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.1418, 1.5849]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.9707, 1.3397]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.6943, 0.7235]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.2321, -0.1917]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.1600, 1.8489]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.1057, 1.0832]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.7384, 0.2597]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.1453, -0.0141]. Recommendation = [0.0, -0.1453, -0.0141], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.2884, 0.4581]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.2436, 1.3887]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.8676, 0.7990]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.4276, 1.7833]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.6539, 1.4905]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.9227, 1.0503]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.6725, 0.9768]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.0399, 0.7611]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.7427, 1.5541]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.1329, 1.9806]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.8362, 0.8918]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.3989, 0.0789]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.0662, -0.6072]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.2950, 1.0303]. Recommendation = [0.0, -0.5551, 0.3437], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.0242, 0.3492]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.9612, 1.2978]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.7586, 1.0403]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.1955, 0.1884]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.8478, 0.4308]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.4726, -0.1584]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.0701, 0.2108]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.0896, 1.1278]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.2600, 1.7371]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.5551, 0.3437]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.1406, -0.3550]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.1252, 0.9166]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.1140, 0.8840]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.2748, 1.4180]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.5173, 0.5491]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.6016, -0.1009]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.5873, 1.3422]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.0784, 1.5096]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.6651, 0.2601]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.8558, 0.1408]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.2140, -0.3627]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.4459, -0.0385]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.4678, 0.5212]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.1384, 1.4324]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.9344, 0.6428]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -1.2504, 0.6740]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.0779, 0.6855]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.9033, 0.7898]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.7796, 0.4537]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.0308, 0.0973]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.5210, -0.3213]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, -0.8497, 1.1959]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 1.2758, 0.6302]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, -0.8405, 0.5552] = 450.6229, sampling [1.0, 0.5172, 0.6916]. Recommendation = [0.0, 1.1332, 1.2618], Current Cost = 5092.00, Rho = 1.000
