(iter 5) [0.0, -0.6234, 0.1801] = 449.3166, sampling [0.0, 0.0041, 0.2628]. Recommendation = [0.0, -0.6234, 0.1801], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.6234, 0.1801] = 449.3166, sampling [0.0, -0.3914, 0.6883]. Recommendation = [0.0, -0.6234, 0.1801], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.6234, 0.1801] = 449.3166, sampling [0.0, 0.4064, 0.3856]. Recommendation = [0.0, -0.6234, 0.1801], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.4064, 0.3856] = 451.0860, sampling [0.0, 0.1620, 0.6604]. Recommendation = [0.0, 0.4064, 0.3856], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.4064, 0.3856] = 451.0860, sampling [0.0, -0.2909, 0.3155]. Recommendation = [0.0, 0.4064, 0.3856], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 0.4064, 0.3856] = 451.0860, sampling [0.0, 0.3645, -0.0047]. Recommendation = [0.0, 0.4064, 0.3856], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, 0.3645, -0.0047] = 454.0039, sampling [0.0, -0.0698, -0.1160]. Recommendation = [0.0, 0.3305, 0.2245], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, 0.3645, -0.0047] = 454.0039, sampling [0.0, -0.8687, 0.6214]. Recommendation = [0.0, 0.2912, 0.0940], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, 0.3645, -0.0047] = 454.0039, sampling [0.0, -0.7222, 1.0449]. Recommendation = [0.0, 0.2912, 0.0940], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, 0.3645, -0.0047] = 454.0039, sampling [0.0, -1.0860, 0.1776]. Recommendation = [0.0, 0.2912, 0.0940], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, 0.3645, -0.0047] = 454.0039, sampling [0.0, -0.3803, -0.0706]. Recommendation = [0.0, 0.2912, 0.0940], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, 0.3645, -0.0047] = 454.0039, sampling [0.0, -0.5327, 0.4470]. Recommendation = [0.0, -0.1948, 0.0678], Current Cost = 16000.00, Rho = -1.230
