(iter 5) [0.0, -1.2084, 1.0266] = 432.6115, sampling [0.0, 0.3705, 0.7571]. Recommendation = [0.0, -1.2084, 1.0266], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.2084, 1.0266] = 432.6115, sampling [0.0, -0.4436, 0.7707]. Recommendation = [0.0, -1.2084, 1.0266], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.2084, 1.0266] = 432.6115, sampling [0.0, 0.9205, 1.0674]. Recommendation = [0.0, -1.2084, 1.0266], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.9205, 1.0674] = 451.4558, sampling [0.0, 0.8200, 0.5740]. Recommendation = [0.0, 0.9205, 1.0674], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 0.4470, 1.2613]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 0.0978, 0.3561]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.8969, 0.5401]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.7485, 1.1105]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.4587, 0.3393]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.0736, 0.8413]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 1.4697, 0.9882]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -1.7010, 0.7014]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 0.4518, 0.3150]. Recommendation = [0.0, 0.8200, 0.5740], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 1.1272, 1.7087]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 1.7689, 1.9887]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 0.7609, 1.9257]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 1.0867, 1.3829]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.7557, 0.7926]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.1796, 0.4781]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 1.0569, 0.7385]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 1.3972, 1.5926]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 0.8003, 0.8287]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, -0.1080, -0.0286]. Recommendation = [0.0, 0.6646, 0.5388], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.8200, 0.5740] = 455.2986, sampling [0.0, 0.2466, 0.0044]. Recommendation = [0.0, 0.7597, 0.5459], Current Cost = 28000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.7070, 0.1348]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 29000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.2286, 0.1417]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 30000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.5859, 0.5190]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 31000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 1.9056, 1.5041]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 32000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 0.6162, 0.5856]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 33000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.1053, 1.5300]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 34000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.5799, 1.9759]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 35000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.1214, 1.9518]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 36000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.4131, 1.4664]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 37000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.0226, 1.2970]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 38000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.9896, 1.6291]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 39000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.2684, 1.1963]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 40000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.0071, 0.1595]. Recommendation = [0.0, -0.0071, 0.1595], Current Cost = 41000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.3335, 1.7834]. Recommendation = [0.0, -0.0960, 0.1121], Current Cost = 42000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -1.0038, 0.8803]. Recommendation = [0.0, -0.0960, 0.1121], Current Cost = 43000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 0.6303, 0.1989]. Recommendation = [0.0, -0.0960, 0.1121], Current Cost = 44000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.4762, -0.2097]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 45000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.4016, 0.0180]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 46000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 1.2267, 1.9858]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 47000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 0.8161, 1.4916]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 48000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 0.2265, 0.5343]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 49000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, 1.1972, 1.1553]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 50000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.1127, -0.2802]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 51000.00, Rho = -1.230
(iter 28) [0.0, 0.2466, 0.0044] = 455.4142, sampling [0.0, -0.8364, 1.4499]. Recommendation = [0.0, 0.6039, 0.2801], Current Cost = 52000.00, Rho = -1.230
