(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.1479, 0.2594]. Recommendation = [0.0, -0.0841, -0.7754], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.2424, 0.7715]. Recommendation = [0.0, 0.1479, 0.2594], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.3994, -0.2415]. Recommendation = [0.0, 0.1479, 0.2594], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.0008, -0.2093]. Recommendation = [0.0, 0.1479, 0.2594], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.1451, 1.3567]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.4538, 0.5088]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.1226, 0.6021]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.2919, 0.2363]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.5738, 0.1130]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.3919, -0.5678]. Recommendation = [0.0, 0.2141, 0.0447], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.7057, 0.8175]. Recommendation = [0.0, 0.2141, 0.0447], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.4987, 0.4571]. Recommendation = [0.0, 0.2141, 0.0447], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.2789, -0.0167]. Recommendation = [0.0, 0.2141, 0.0447], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.0679, -0.4925]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.7715, 0.7742]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 1.0235, 1.3551]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.6341, 1.7567]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 1.1651, 0.9119]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.7867, 1.0544]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.8457, 0.4913]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 1.6228, 1.3689]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.2970, -0.1332]. Recommendation = [0.0, 0.1923, -0.1859], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.0685, 0.1477]. Recommendation = [0.0, -0.1522, 0.0850], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.1803, 0.4440]. Recommendation = [0.0, 0.2141, 0.0447], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, 0.8318, -0.2256]. Recommendation = [0.0, -0.2156, -0.0361], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.5082, 1.1161]. Recommendation = [0.0, -0.2156, -0.0361], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.0841, -0.7754] = 393.9019, sampling [1.0, -0.5168, 1.9198]. Recommendation = [0.0, -0.2156, -0.0361], Current Cost = 5031.00, Rho = 1.000
