(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.3562, 0.9398]. Recommendation = [0.0, -0.7326, -0.7578], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.4740, 0.8407]. Recommendation = [0.0, 0.3562, 0.9398], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.4269, 0.7244]. Recommendation = [0.0, 0.4740, 0.8407], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.5909, 0.7104]. Recommendation = [0.0, 0.4269, 0.7244], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.6533, 0.7955]. Recommendation = [0.0, 0.5909, 0.7104], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.5933, 0.7611]. Recommendation = [0.0, 0.5933, 0.7611], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.7127, 0.7035]. Recommendation = [0.0, 0.5909, 0.7104], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.7014, 0.7454]. Recommendation = [0.0, 0.7127, 0.7035], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.5504, 0.6352]. Recommendation = [0.0, 0.7127, 0.7035], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.6413, 0.7337]. Recommendation = [0.0, 0.7127, 0.7035], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.6731, 0.4690]. Recommendation = [0.0, 0.7127, 0.7035], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.8166, 0.5490]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.3826, 0.4784]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.8811, 0.6004]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.7393, 0.3695]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.4994, 0.2627]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.6386, 0.2877]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2199, 0.3154]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2241, 0.5064]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.3016, 0.1158]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.3907, 0.1089]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.5200, 0.1370]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2281, 0.2580]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.1049, 0.1266]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.1880, 0.0614]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.0727, 0.2231]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.0473, 0.3174]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2441, -0.0019]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.0331, -0.0432]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.0715, 0.0883]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.1092, 0.0020]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.4031, -0.0150]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2775, -0.0993]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.1441, -0.1390]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.2426, 0.2270]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.1302, 0.3632]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.1572, -0.0111]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.0236, 0.3020]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.0522, 0.4619]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.3151, 0.1465]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.3577, -0.0773]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.3827, 0.0666]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.0789, -0.2532]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2007, -0.2165]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.9253, 0.4287]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.7955, 0.3290]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.2867, -0.0610]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.3999, -0.1092]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, 0.3553, 0.5887]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.3937, 0.3070]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.2304, 0.4048]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.7326, -0.7578] = 285.7321, sampling [1.0, -0.4489, 0.0211]. Recommendation = [0.0, 0.6731, 0.4690], Current Cost = 5056.00, Rho = 1.000
