(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.0376, 0.1375]. Recommendation = [0.0, 0.5025, -0.3971], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.3836, 0.2262]. Recommendation = [0.0, -0.0376, 0.1375], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.2006, -0.1647]. Recommendation = [0.0, -0.3836, 0.2262], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.1669, 0.0081]. Recommendation = [0.0, -0.1542, -0.0569], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.1602, 0.5141]. Recommendation = [0.0, -0.1542, -0.0569], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.0745, -0.2084]. Recommendation = [0.0, -0.1542, -0.0569], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.5504, 0.0257]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.5380, 0.4081]. Recommendation = [0.0, -0.1542, -0.0569], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.2034, 0.3116]. Recommendation = [0.0, -0.1542, -0.0569], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.3686, -0.0430]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.3039, 0.0949]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.1383, 0.2907]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.2448, -0.2557]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.6839, 0.2114]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.5132, 0.6366]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.3692, 0.4582]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.2750, 0.1170]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.1542, -0.0569]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.1345, 0.6482]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.3657, -0.1189]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.7351, 0.4404]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.0936, 0.2016]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.0597, -0.0048]. Recommendation = [0.0, 0.0597, -0.0048], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.2865, 0.8382]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.5323, 0.2694]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.4412, 0.2642]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.0128, 0.4293]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.3609, 0.4375]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.5512, 0.0645]. Recommendation = [0.0, 0.3095, 0.1766], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.4376, -0.2215]. Recommendation = [0.0, 0.3755, 0.1538], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.7758, 0.6475]. Recommendation = [0.0, 0.3755, 0.1538], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.3755, 0.1538]. Recommendation = [0.0, 0.3755, 0.1538], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.5872, -0.3029]. Recommendation = [0.0, 0.3095, 0.1766], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.0156, -0.3861]. Recommendation = [0.0, 0.3095, 0.1766], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.3015, 0.2768]. Recommendation = [0.0, 0.3095, 0.1766], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.7396, -0.0750]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.3938, 0.0563]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.6710, 0.7645]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.9285, 0.5551]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.2501, -0.0243]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.5378, 0.3856]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.5185, 0.6433]. Recommendation = [0.0, 0.4600, 0.1292], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.6867, 0.3429]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.6558, 0.5359]. Recommendation = [0.0, 0.4600, 0.1292], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.3221, 0.8793]. Recommendation = [0.0, 0.4600, 0.1292], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.4065, 0.5582]. Recommendation = [0.0, 0.4600, 0.1292], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.3912, -0.2650]. Recommendation = [0.0, 0.4600, 0.1292], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.4600, 0.1292]. Recommendation = [0.0, 0.4600, 0.1292], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.2945, 0.2218]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.8613, 0.4502]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.1716, 0.4347]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.4665, -0.0142]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.7522, 0.7540]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.7404, 0.6020]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.6379, 0.6879]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.8066, 0.1460]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.7474, 0.4457]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.9967, 0.6593]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.9025, 0.3292]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.8522, 1.0068]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.8998, 0.8320]. Recommendation = [0.0, 0.2499, 0.0523], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.6572, 0.8890]. Recommendation = [0.0, 0.8652, 0.8529], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.6413, 1.1488]. Recommendation = [0.0, 0.8652, 0.8529], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.1094, 0.9065]. Recommendation = [0.0, 0.8652, 0.8529], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.9494, 0.9133]. Recommendation = [0.0, 0.8998, 0.8320], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.0550, 1.1328]. Recommendation = [0.0, 0.9066, 0.8665], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.9340, 1.1088]. Recommendation = [0.0, 0.9711, 0.9990], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.9605, 1.3145]. Recommendation = [0.0, 0.9711, 0.9990], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.3007, 1.1624]. Recommendation = [0.0, 1.0550, 1.1328], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.3253, 0.7568]. Recommendation = [0.0, 1.0550, 1.1328], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.1144, 1.2641]. Recommendation = [0.0, 1.0550, 1.1328], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.1177, 1.4871]. Recommendation = [0.0, 1.0807, 1.1753], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.8208, 1.5704]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.2290, 1.3427]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.6252, -0.1274]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.9711, 0.9990]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.3271, -0.1027]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.4137, 1.4042]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.2230, -0.4658]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.0680, 0.7899]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.2634, 1.5937]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.2052, 1.4619]. Recommendation = [0.0, 1.2052, 1.4619], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.8711, 0.8419]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.6311, 0.9792]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.0187, 1.0864]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.7788, 0.7314]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.0921, 1.6224]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5091.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.1264, -0.3783]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5092.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.0459, 0.2191]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5093.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.0631, 0.5192]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5094.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 0.7787, 0.3145]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5095.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, -0.0223, 0.0718]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5096.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.2680, 1.8065]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5097.00, Rho = 1.000
(iter 10) [0.0, 0.5025, -0.3971] = 413.8516, sampling [1.0, 1.3748, 1.7115]. Recommendation = [0.0, 1.1144, 1.2641], Current Cost = 5098.00, Rho = 1.000
