(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.3849, -0.0875]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.8756, 0.4712]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.3645, 0.2308]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -1.1377, 1.0638]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.1599, -0.1274]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.6477, 0.3110]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.7576, 0.8472]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.7619, 0.0226]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.1494, 0.1088]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.4555, 0.4024]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -1.1329, 0.6949]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.0933, -0.3112]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.6381, 0.4441]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.8808, 1.3298]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.0545, -0.0137]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.2584, -0.0805]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.2873, 0.4269]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.5907, 0.6439]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -1.4294, 1.2802]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.2343, -0.2589]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, 0.0796, -0.1923]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.2183, 0.2486]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.5222, 0.9201]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.5308, 0.3754]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.9520, 0.8578]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.1669, -0.2030]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.7834, 0.7422]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.1109, -0.0244]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.4993, -0.1305]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.7682, 0.2600]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -1.2124, 0.2361]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.2220, 0.1751]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.0813, -0.2787] = 447.3184, sampling [1.0, -0.0102, -0.3238]. Recommendation = [0.0, 0.0813, -0.2787], Current Cost = 5037.00, Rho = 1.000
