(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.7735, 1.3861]. Recommendation = [0.0, 1.2488, 1.7935], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.7256, 1.8859]. Recommendation = [0.0, 1.2488, 1.7935], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 1.2573, 1.3474]. Recommendation = [0.0, 1.2488, 1.7935], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.5754, 0.7946]. Recommendation = [0.0, 1.2573, 1.3474], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 1.0739, 1.0329]. Recommendation = [0.0, 1.2573, 1.3474], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.3907, 1.1025]. Recommendation = [0.0, 1.0739, 1.0329], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.2437, 0.3535]. Recommendation = [0.0, 1.0739, 1.0329], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.1501, 0.7130]. Recommendation = [0.0, 1.0739, 1.0329], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.6138, 0.4497]. Recommendation = [0.0, 1.0739, 1.0329], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.0290, -0.1234]. Recommendation = [0.0, 0.6138, 0.4497], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.2174, 0.2634]. Recommendation = [0.0, 0.6138, 0.4497], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.3698, -0.0509]. Recommendation = [0.0, -0.0681, 0.1601], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.1138, -0.5121]. Recommendation = [0.0, 0.1155, 0.0274], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.9368, 0.6892]. Recommendation = [0.0, 0.1155, 0.0274], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.4453, -0.1778]. Recommendation = [0.0, 0.1155, 0.0274], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.1155, 0.0274]. Recommendation = [0.0, 0.0031, 0.0741], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.1436, -0.3044]. Recommendation = [0.0, 0.0031, 0.0741], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.2343, -0.0247]. Recommendation = [0.0, 0.0031, 0.0741], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.2288, -0.2968]. Recommendation = [0.0, 0.0031, 0.0741], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.6247, 0.1569]. Recommendation = [0.0, 0.0031, 0.0741], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, -0.0094, 0.3636]. Recommendation = [0.0, 0.4436, 0.3084], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.2488, 1.7935] = 450.7673, sampling [1.0, 0.8738, 0.8802]. Recommendation = [0.0, 0.4436, 0.3084], Current Cost = 5026.00, Rho = 1.000
