(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.1907, 0.8179]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.5571, 1.0333]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.4754, 0.6350]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.3307, 0.5191]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.0306, 0.3807]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.5193, 0.9628]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.7877, 0.4909]. Recommendation = [0.0, -0.7989, 0.7564], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.4605, 0.1176]. Recommendation = [0.0, 0.7877, 0.4909], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 1.1241, 0.7723]. Recommendation = [0.0, 0.4857, 0.3902], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.7540, 0.7659]. Recommendation = [0.0, 0.4605, 0.1176], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.9320, 1.2138]. Recommendation = [0.0, 0.7359, 0.7130], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.1778, 1.2614]. Recommendation = [0.0, 0.4605, 0.1176], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.0743, 0.0363]. Recommendation = [0.0, 0.4605, 0.1176], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.3258, -0.3403]. Recommendation = [0.0, 0.3179, 0.2330], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.6755, -0.0481]. Recommendation = [0.0, 0.2394, 0.1760], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.7109, 0.2547]. Recommendation = [0.0, 0.2394, 0.1760], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 1.0358, 0.4372]. Recommendation = [0.0, 0.2394, 0.1760], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.3668, 0.1439]. Recommendation = [0.0, 0.2394, 0.1760], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.1011, -0.1768]. Recommendation = [0.0, 0.2394, 0.1760], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.3059, -0.0428]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.2893, 0.4540]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.1837, 0.6861]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.3179, 0.2330]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.8191, 0.9880]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.5412, 0.6582]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.1606, 0.0803]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 1.2299, 1.0264]. Recommendation = [0.0, -0.0135, -0.0239], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, -0.0119, -0.5437]. Recommendation = [0.0, -0.0135, -0.0239], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.4221, -0.7873]. Recommendation = [0.0, 0.0866, -0.1719], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.0866, -0.1719]. Recommendation = [0.0, -0.0135, -0.0239], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 0.4857, 0.3902]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.7989, 0.7564] = 451.6678, sampling [1.0, 1.5894, 0.6410]. Recommendation = [0.0, -0.0469, 0.0617], Current Cost = 5036.00, Rho = 1.000
