(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.2592, -0.0383]. Recommendation = [0.0, -0.7098, -0.3644], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.0072, 0.3146]. Recommendation = [0.0, -0.2592, -0.0383], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.3774, 0.3072]. Recommendation = [0.0, -0.2592, -0.0383], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.0446, 0.7038]. Recommendation = [0.0, -0.2900, 0.2205], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.4092, 0.4515]. Recommendation = [0.0, -0.2447, 0.2767], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.1362, 0.0370]. Recommendation = [0.0, -0.2900, 0.2205], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.1418, 0.4931]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.3742, 0.8414]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.5111, 0.1192]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.3091, 0.1608]. Recommendation = [0.0, 0.0878, 0.1414], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.1250, -0.3289]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.4934, -0.1548]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.2856, -0.1792]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.7625, 0.4376]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.1316, 0.0910]. Recommendation = [0.0, -0.1316, 0.0910], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.0286, -0.1475]. Recommendation = [0.0, -0.0845, -0.1034], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.7120, 0.6913]. Recommendation = [0.0, 0.4481, 0.2055], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.8206, 0.1027]. Recommendation = [0.0, 0.6550, 0.5864], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.0082, 0.5548]. Recommendation = [0.0, 0.6345, 0.3876], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.8057, 0.9775]. Recommendation = [0.0, 0.6345, 0.3876], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.6708, 0.2660]. Recommendation = [0.0, 0.4925, 0.2543], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.5756, -0.1857]. Recommendation = [0.0, 0.4925, 0.2543], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.5203, 0.6249]. Recommendation = [0.0, 0.3939, 0.0097], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.5365, 1.1205]. Recommendation = [0.0, 0.3939, 0.0097], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.3939, 0.0097]. Recommendation = [0.0, 0.3939, 0.0097], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.2447, 0.2767]. Recommendation = [0.0, -0.0845, -0.1034], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.1068, -0.3857]. Recommendation = [0.0, -0.0845, -0.1034], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.0207, 0.8155]. Recommendation = [0.0, 0.1451, -0.1360], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.6197, 0.8748]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.2266, -0.1972]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.2485, 0.3330]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.1071, 0.4682]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.9393, 0.3271]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.3963, 0.6850]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.1276, 0.9461]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.5710, 0.0292]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.3530, 0.4585]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.4925, 0.2543]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.1451, -0.1360]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.9534, 1.2172]. Recommendation = [0.0, 0.7751, 0.7612], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.1246, 1.0199]. Recommendation = [0.0, -0.2285, 0.0554], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.9307, 1.0472]. Recommendation = [0.0, 0.9307, 1.0472], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.2600, -0.4579]. Recommendation = [0.0, -0.2285, 0.0554], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.7479, 1.4133]. Recommendation = [0.0, -0.2285, 0.0554], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.2794, 0.5904]. Recommendation = [0.0, -0.2285, 0.0554], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.5288, 0.2374]. Recommendation = [0.0, -0.2285, 0.0554], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.5907, 0.4985]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.0878, 0.1414]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.4403, -0.4275]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.6345, 0.3876]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.3858, 0.9811]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.7205, 1.1711]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.6771, -0.0669]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.5002, -0.3976]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.1563, 0.1345]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.4479, -0.1207]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.7751, 0.7612]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.1639, 0.9135]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.2153, 1.4405]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.1015, 1.2258]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.0133, 1.4559]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.9432, 1.7815]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.3917, 1.3737]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.2175, 1.1461]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.3019, 1.8840]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.5383, 1.7857]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.5465, 1.5754]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.0512, 1.5906]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.7244, 0.2694]. Recommendation = [0.0, -0.3503, 0.2292], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.6588, 0.7375]. Recommendation = [0.0, -0.5460, 0.4006], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.5460, 0.4006]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.7443, 0.5340]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.2531, -0.3739]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.6550, 0.5864]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, -0.0992, -0.6176]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.2577, -0.5761]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.5857, 1.7187]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.1558, 0.7683]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 1.1470, 1.9276]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.8781, 0.4820]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.0240, 0.0501]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.0297, -0.2396]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, -0.7098, -0.3644] = 377.9981, sampling [1.0, 0.9456, -0.2953]. Recommendation = [0.0, 1.1015, 1.2258], Current Cost = 5087.00, Rho = 1.000
